training_size,model_type,trial_id,lambda,df,aicc
1347,lasso,57,2.0107572010540808e-4,46,-1116.2221016032513
1347,lasso,57,1.832127073191503e-4,46,-1116.348153800177
1347,lasso,57,1.6693659535629745e-4,47,-1114.3109664634048
1347,lasso,57,1.5210640832138018e-4,47,-1114.4133565928882
1347,lasso,57,1.3859369422893674e-4,47,-1114.5036197177728
1347,lasso,57,1.2628141241386538e-4,47,-1114.5816199182095
1347,lasso,57,1.1506291978117434e-4,47,-1114.6490288930966
1347,lasso,57,1.0484104711451026e-4,47,-1114.7073140445038
1347,lasso,57,9.552725744289103e-5,47,-1114.756019811462
1347,lasso,57,8.704087917581847e-5,47,-1114.8004473977949
1347,lasso,57,7.930840736455406e-5,47,-1114.8371573983804
1347,lasso,57,7.226286703741704e-5,47,-1114.8693253143967
1347,lasso,57,6.584323309462005e-5,47,-1114.8962233488905
1347,lasso,57,5.99939017380486e-5,47,-1114.9210355276832
1347,lasso,57,5.46642088577622e-5,48,-1112.790210482869
1347,lasso,57,4.9807991203711346e-5,49,-1110.6556957151868
1347,lasso,57,4.5383186541749674e-5,49,-1110.6683186679004
108,lasso,58,0.23417333827428316,0,-1.7053025658242404e-13
108,lasso,58,0.21337002431076058,1,-2.1221495809988924
108,lasso,58,0.19441481942342154,2,-4.735666213931846
108,lasso,58,0.17714354269553992,3,-7.881641330541981
108,lasso,58,0.16140659859053,4,-11.257367075954479
108,lasso,58,0.14706768122697375,6,-12.519045683224451
108,lasso,58,0.1340025937622836,6,-18.065455388119776
108,lasso,58,0.1220981726590666,7,-21.593603453209127
108,lasso,58,0.1112513075167,7,-26.853830092158475
108,lasso,58,0.10136804797836821,7,-31.570759594753866
108,lasso,58,0.09236278997801713,9,-31.371834580165594
108,lasso,58,0.08415753427888617,9,-35.80757287664826
108,lasso,58,0.07668121088143369,10,-37.495582414268725
108,lasso,58,0.06986906344900017,11,-39.17648806616324
108,lasso,58,0.06366208841939898,11,-42.984665214368185
108,lasso,58,0.05800652394428754,11,-46.44886446696045
108,lasso,58,0.052853384229756155,15,-39.62652828827036
108,lasso,58,0.04815803524481555,16,-40.30669505390782
108,lasso,58,0.043879808122773006,16,-43.46353347688598
108,lasso,58,0.03998164690696469,16,-46.33231050903151
108,lasso,58,0.03642978758978627,16,-48.950790793687936
108,lasso,58,0.0331934656650115,17,-48.56356255753516
108,lasso,58,0.030244649660356743,17,-50.813735644179125
108,lasso,58,0.027557798342278048,20,-44.302463957525106
108,lasso,58,0.025109639490024926,20,-46.62559882263811
108,lasso,58,0.02287896832279744,23,-39.41578273576708
108,lasso,58,0.02084646383407909,23,-41.61076044900149
108,lasso,58,0.01899452144232137,24,-40.41863366070387
108,lasso,58,0.0173071005084803,24,-42.51125114508579
108,lasso,58,0.015769585399674695,24,-44.499541790994506
108,lasso,58,0.014368658895566174,24,-46.38951695172627
108,lasso,58,0.013092186840967418,24,-48.19117329752739
108,lasso,58,0.011929113045594813,24,-49.912163096966374
108,lasso,58,0.010869363520637408,25,-48.20091638083055
108,lasso,58,0.009903759222685138,25,-49.84620441895551
108,lasso,58,0.009023936549245985,26,-47.9532930842455
108,lasso,58,0.008222274897222269,27,-46.07929860103023
108,lasso,58,0.007491830656892243,27,-47.900841262684295
108,lasso,58,0.006826277069684453,28,-46.065956330152034
108,lasso,58,0.006219849428821652,29,-44.0813452335737
108,lasso,58,0.0056672951481884885,29,-45.715220218524536
108,lasso,58,0.005163828266943363,31,-39.509934030789154
108,lasso,58,0.004705087995815185,32,-36.948747618914574
108,lasso,58,0.004287100946032867,31,-42.34810738786092
108,lasso,58,0.0039062467137326285,31,-43.58699315628965
108,lasso,58,0.0035592265217516943,30,-48.64630213354379
108,lasso,58,0.0032430346471986203,29,-53.52480021203742
108,lasso,58,0.002954932387319518,30,-50.68742090580158
108,lasso,58,0.0026924243381649744,30,-51.62839398778251
108,lasso,58,0.0024532367805948203,31,-48.6007422883396
108,lasso,58,0.002235297986410666,31,-49.457605565769
108,lasso,58,0.002036720274037346,31,-50.27629000547742
108,lasso,58,0.0018557836583281626,31,-51.0524308448868
108,lasso,58,0.001690920952876374,33,-43.69686275807983
108,lasso,58,0.0015407041957962663,33,-44.47870973339688
108,lasso,58,0.0014038322814004245,32,-49.324393514943885
108,lasso,58,0.001279119690644706,31,-54.02121723723991
108,lasso,58,0.0011654862227294222,31,-54.64303507024502
108,lasso,58,0.0010619476389167714,30,-59.13235542885976
108,lasso,58,9.676071375257419e-4,30,-59.65830012836266
108,lasso,58,8.816475862649742e-4,29,-63.972065878819464
108,lasso,58,8.033244446237625e-4,29,-64.42567863688431
108,lasso,58,7.319593150183322e-4,29,-64.84581113429799
108,lasso,58,6.669340668365092e-4,29,-65.2366778310146
108,lasso,58,6.076854824860656e-4,29,-65.59886067176383
108,lasso,58,5.537003790733744e-4,29,-65.93380264878853
108,lasso,58,5.04511163458687e-4,28,-69.96549764073357
108,lasso,58,4.596917821880494e-4,28,-70.2483440882517
108,lasso,58,4.1885403122210425e-4,28,-70.50567773780337
108,lasso,58,3.816441934984157e-4,28,-70.74370005413577
108,lasso,58,3.4773997520348953e-4,29,-67.23588247286695
108,lasso,58,3.168477142179434e-4,30,-63.617584992703534
108,lasso,58,2.886998365557142e-4,30,-63.80389534976364
108,lasso,58,2.6305253876619583e-4,30,-63.97352984491297
108,lasso,58,2.3968367622538358e-4,29,-67.94912680834584
108,lasso,58,2.1839083902541306e-4,29,-68.08978098173499
108,lasso,58,1.9898959879676952e-4,29,-68.21817619026616
108,lasso,58,1.8131191127797997e-4,29,-68.33485213974963
108,lasso,58,1.652046607966113e-4,29,-68.44113087564186
108,lasso,58,1.5052833405456486e-4,29,-68.53826341457032
108,lasso,58,1.3715581173063038e-4,29,-68.6261845204083
108,lasso,58,1.2497126743373833e-4,29,-68.7064548776478
108,lasso,58,1.138691644701709e-4,29,-68.77955731494573
108,lasso,58,1.0375334173520886e-4,29,-68.84583293453817
108,lasso,58,9.453618081164512e-5,29,-68.906376969238
108,lasso,58,8.61378470609708e-5,29,-68.96127250454704
108,lasso,58,7.848559813392865e-5,29,-69.01145030830857
108,lasso,58,7.151315391108313e-5,29,-69.05716786621103
108,lasso,58,6.516012241613369e-5,29,-69.09857572018028
108,lasso,58,5.9371476729507045e-5,29,-69.13645460900038
108,lasso,58,5.4097078371504274e-5,29,-69.17077667340443
108,lasso,58,4.9291243026775454e-5,29,-69.20219847780443
108,lasso,58,4.4912344848635114e-5,29,-69.23065811850394
108,lasso,58,4.092245591589167e-5,29,-69.2567313258807
108,lasso,58,3.728701771933846e-5,28,-73.00566901549782
108,lasso,58,3.3974541832479515e-5,28,-73.02711020106416
108,lasso,58,3.095633717384302e-5,28,-73.04528138427408
108,lasso,58,2.820626149855918e-5,28,-73.06313366292311
108,lasso,58,2.5700494966741392e-5,28,-73.07969208260248
108,lasso,58,2.3417333827428346e-5,28,-73.09457846208709
540,lasso,58,0.15959437943583774,0,6.707523425575346e-12
540,lasso,58,0.1454164546272991,2,-7.315500056655426
540,lasso,58,0.13249805758275285,5,-20.196844626819054
540,lasso,58,0.12072729532704989,6,-45.27825818908445
540,lasso,58,0.1100022151485634,7,-67.7179454323073
540,lasso,58,0.10022992153357405,7,-90.0151307458771
540,lasso,58,0.09132577154977055,7,-109.70544285591727
540,lasso,58,0.08321264170966247,8,-125.21903169957675
540,lasso,58,0.07582025996382677,9,-140.00555218856755
540,lasso,58,0.06908459703803328,14,-147.3148413436451
540,lasso,58,0.06294731184230237,17,-159.74750143039822
540,lasso,58,0.057355246148293404,19,-174.4665854760282
540,lasso,58,0.052259964158161316,20,-189.85037032747832
540,lasso,58,0.04761733297684695,20,-205.69335683532998
540,lasso,58,0.04338714035405284,21,-217.99414263272638
540,lasso,58,0.03953274638496835,21,-231.44468578645956
540,lasso,58,0.036020766152942404,21,-243.84432780513083
540,lasso,58,0.03282078056530653,21,-255.31288004273023
540,lasso,58,0.029905072877746384,23,-262.2058325415386
540,lasso,58,0.02724838862512196,24,-270.5386124010633
540,lasso,58,0.02482771687937207,27,-273.791521531279
540,lasso,58,0.022622090939863712,28,-281.27521281270685
540,lasso,58,0.02061240672986146,29,-288.39636537690296
540,lasso,58,0.018781257326154027,30,-294.8887963639079
540,lasso,58,0.017112782188612726,31,-301.02557159324925
540,lasso,58,0.015592529783780425,31,-309.0728499732192
540,lasso,58,0.014207332412602226,31,-316.52915537888754
540,lasso,58,0.012945192158115567,31,-323.4340420746529
540,lasso,58,0.011795176965233198,33,-325.36770383022844
540,lasso,58,0.010747325952511813,34,-329.23638268969125
540,lasso,58,0.009792563135762189,35,-332.75344707210684
540,lasso,58,0.008922618816216013,35,-338.1259744229799
540,lasso,58,0.008129957952351307,35,-343.06581764038873
540,lasso,58,0.007407714894967456,37,-343.23326941493536
540,lasso,58,0.006749633920216309,39,-342.99783783286574
540,lasso,58,0.006150015045514886,40,-344.77613595839836
540,lasso,58,0.00560366465902307,40,-348.5378083016399
540,lasso,58,0.0051058505350624235,40,-351.9583975382194
540,lasso,58,0.0046522608458412235,41,-352.7916797288691
540,lasso,58,0.0042389668144648665,42,-353.4152812976797
540,lasso,58,0.0038623886857499035,42,-356.1414832465929
540,lasso,58,0.0035192647200971644,43,-356.2208208289523
540,lasso,58,0.003206622941863738,43,-358.40682812561187
540,lasso,58,0.002921755397531722,43,-360.3831297276588
540,lasso,58,0.0026621947007103106,45,-357.6404085200644
540,lasso,58,0.002425692660815257,45,-359.5997522923904
540,lasso,58,0.002210200810317544,45,-361.3605032255267
540,lasso,58,0.002013852661897621,44,-365.3315556720815
540,lasso,58,0.0018349475418251507,44,-366.77291999832465
540,lasso,58,0.0016719358595367463,43,-370.4523749753316
540,lasso,58,0.0015234056858238212,44,-369.275293000841
540,lasso,58,0.00138807052337724,45,-368.02562460158157
540,lasso,58,0.0012647581637630755,45,-369.1451764508559
540,lasso,58,0.0011524005343139293,46,-367.8875855951129
540,lasso,58,0.0010500244469944422,46,-368.9810484114844
540,lasso,58,9.567431691120984e-4,46,-370.0062378681509
540,lasso,58,8.717487428628472e-4,46,-370.9484096407731
540,lasso,58,7.943049871871248e-4,45,-374.16278723745916
540,lasso,58,7.23741121321699e-4,45,-374.8545771935467
540,lasso,58,6.59445954817594e-4,46,-373.06086658611946
540,lasso,58,6.008625937008093e-4,47,-371.23495197325343
540,lasso,58,5.474836169231308e-4,48,-369.3312323294019
540,lasso,58,4.988466813237566e-4,48,-369.76841081561287
540,lasso,58,4.545305170340192e-4,48,-370.14744202675973
540,lasso,58,4.1415127863931526e-4,48,-370.47418542313426
540,lasso,58,3.7735922049375245e-4,48,-370.753627253688
540,lasso,58,3.438356673906801e-4,48,-370.99476192891063
540,lasso,58,3.1329025435050076e-4,48,-371.20079758227695
540,lasso,58,2.8545841161812494e-4,48,-371.3782513301948
540,lasso,58,2.600990730863205e-4,48,-371.5304893850672
540,lasso,58,2.3699258829641584e-4,48,-371.6600234691453
540,lasso,58,2.159388199311057e-4,48,-371.77123099802867
540,lasso,58,1.9675541032075262e-4,48,-371.86640413373425
540,lasso,58,1.7927620194849094e-4,48,-371.94767989694554
540,lasso,58,1.6334979827330404e-4,48,-372.0163641090878
540,lasso,58,1.488382524056129e-4,48,-372.0753590714094
540,lasso,58,1.356158722773111e-4,48,-372.12571746809834
540,lasso,58,1.2356813195720095e-4,48,-372.167935855501
540,lasso,58,1.1259067968216568e-4,48,-372.20447282012333
540,lasso,58,1.025884340121183e-4,48,-372.2348116728749
540,lasso,58,9.347476028005371e-5,49,-369.84330342654596
540,lasso,58,8.51707202040084e-5,48,-372.2866065598509
540,lasso,58,7.760438816142547e-5,48,-372.3065294528984
540,lasso,58,7.071022820382067e-5,48,-372.3241941090065
540,lasso,58,6.442852641574845e-5,48,-372.3383921320923
540,lasso,58,5.870487370143296e-5,48,-372.3513668223178
540,lasso,58,5.348969451920936e-5,48,-372.3626848657584
540,lasso,58,4.8737817481898375e-5,48,-372.37246342548843
540,lasso,58,4.4408084103860194e-5,48,-372.3809019574999
540,lasso,58,4.0462992305881704e-5,48,-372.38819151240983
1347,lasso,58,0.1847109204603263,0,2.5920599000528455e-11
1347,lasso,58,0.1683017113712598,1,-30.044262273545435
1347,lasso,58,0.15335025119199064,2,-59.331603565043224
1347,lasso,58,0.13972703752709678,4,-99.59681387973899
1347,lasso,58,0.1273140726170419,5,-158.08000230642836
1347,lasso,58,0.11600384129803143,7,-212.7432154357325
1347,lasso,58,0.10569837975709813,8,-273.80588764290195
1347,lasso,58,0.09630842701641917,10,-327.755024156689
1347,lasso,58,0.08775265179742794,10,-382.01110440661597
1347,lasso,58,0.07995694806818729,12,-431.3311095852232
1347,lasso,58,0.07285379317239257,15,-478.5296245084319
1347,lasso,58,0.06638166298042503,16,-527.7635503693577
1347,lasso,58,0.06048449899677361,17,-573.6166901320279
1347,lasso,58,0.055111222808164786,19,-614.623615342128
1347,lasso,58,0.05021529366678224,20,-655.8316392386221
1347,lasso,58,0.04575430537657398,20,-695.5850619399009
1347,lasso,58,0.0416896189910689,20,-731.9607402188876
1347,lasso,58,0.03798602814130698,21,-763.8703860919608
1347,lasso,58,0.0346114540951138,22,-793.4746765631851
1347,lasso,58,0.03153666790646863,22,-823.164613090099
1347,lasso,58,0.02873503724835685,22,-850.6075902224443
1347,lasso,58,0.026182295736294072,22,-876.0448391205775
1347,lasso,58,0.02385633274451253,22,-899.6780799806842
1347,lasso,58,0.021737001894298228,24,-917.8890424287656
1347,lasso,58,0.019805946555696383,24,-939.0418484112198
1347,lasso,58,0.018046440851164396,24,-958.7181901108669
1347,lasso,58,0.016443244784022107,25,-975.0598707256542
1347,lasso,58,0.014982472236891226,26,-990.1252781394011
1347,lasso,58,0.013651470696789608,26,-1006.5679379612101
1347,lasso,58,0.012438711665116658,26,-1021.7331713892062
1347,lasso,58,0.011333690803313581,27,-1034.083229312246
1347,lasso,58,0.010326836949307977,28,-1045.826303730324
1347,lasso,58,0.009409429216686726,28,-1058.642719251763
1347,lasso,58,0.008573521458549886,29,-1068.5940334679142
1347,lasso,58,0.0078118734417876035,31,-1075.8878149759146
1347,lasso,58,0.007117888135644586,32,-1084.6415549305648
1347,lasso,58,0.006485554571395663,33,-1092.7290926296853
1347,lasso,58,0.005909395778210282,33,-1102.274102869972
1347,lasso,58,0.005384421344251317,34,-1109.1087955833964
1347,lasso,58,0.004906084192115098,36,-1113.3492034002002
1347,lasso,58,0.004470241194222226,37,-1119.2579641416485
1347,lasso,58,0.004073117287028519,37,-1126.6351844299704
1347,lasso,58,0.0037112727732305497,38,-1131.2338034236645
1347,lasso,58,0.003381573528753123,38,-1137.2838783307807
1347,lasso,58,0.003081163856465876,39,-1140.6583359782007
1347,lasso,58,0.0028074417515008775,41,-1141.322277516461
1347,lasso,58,0.002558036363931236,41,-1145.7852378715982
1347,lasso,58,0.0023307874636032296,42,-1147.6391847626473
1347,lasso,58,0.0021237267292561492,42,-1151.153968739371
1347,lasso,58,0.0019350606998651664,43,-1152.2096731435643
1347,lasso,58,0.0017631552405399126,44,-1152.9270890083908
1347,lasso,58,0.001606521388429815,45,-1154.6681219030702
1347,lasso,58,0.0014638024560401927,46,-1156.0337562426369
1347,lasso,58,0.0013337622802542042,46,-1159.121809020775
1347,lasso,58,0.0012152745152793003,45,-1163.9356329018287
1347,lasso,58,0.0011073128767788024,45,-1166.3130674545412
1347,lasso,58,0.0010089422526879447,46,-1166.2911148187113
1347,lasso,58,9.19310603720518e-4,46,-1168.1713767344058
1347,lasso,58,8.376415834121816e-4,47,-1167.7830162979192
1347,lasso,58,7.632278137787859e-4,46,-1171.5215216459392
1347,lasso,58,6.954247583466779e-4,46,-1172.9421896867873
1347,lasso,58,6.336451394861072e-4,46,-1174.2110412340653
1347,lasso,58,5.77353851693345e-4,46,-1175.3393853907096
1347,lasso,58,5.260633267628017e-4,46,-1176.3383327580761
1347,lasso,58,4.793293107044776e-4,46,-1177.2187165521955
1347,lasso,58,4.367470158284295e-4,46,-1177.9911608258037
1347,lasso,58,3.9794761466744704e-4,46,-1178.660909962093
1347,lasso,58,3.6259504536997574e-4,46,-1179.2479487780186
1347,lasso,58,3.3038310089312796e-4,46,-1179.7581447019563
1347,lasso,58,3.010327767837642e-4,47,-1178.0499723083772
1347,lasso,58,2.7428985457539346e-4,47,-1178.4330894851391
1347,lasso,58,2.4992269986943223e-4,46,-1180.8852171573583
1347,lasso,58,2.277202560288561e-4,46,-1181.1382856795472
1347,lasso,58,2.0749021610657738e-4,46,-1181.3545196123266
1347,lasso,58,1.8905735717466752e-4,47,-1179.3971106975155
1347,lasso,58,1.7226202262718052e-4,47,-1179.561697534206
1347,lasso,58,1.569587393110106e-4,47,-1179.6971687841092
1347,lasso,58,1.43014957507033e-4,47,-1179.8170865803504
1347,lasso,58,1.3030990284784778e-4,47,-1179.9203577576613
1347,lasso,58,1.1873353022798663e-4,47,-1180.0087591422407
1347,lasso,58,1.0818557064585405e-4,47,-1180.0803846198432
1347,lasso,58,9.857466272160335e-5,48,-1178.0029982426258
1347,lasso,58,8.981756136857089e-5,48,-1178.0906827875065
1347,lasso,58,8.183841676415915e-5,48,-1178.1677372026707
1347,lasso,58,7.456811737495932e-5,48,-1178.2319628321407
1347,lasso,58,6.794369134571123e-5,48,-1178.288815231341
1347,lasso,58,6.190776106721835e-5,48,-1178.3355380240787
1347,lasso,58,5.640804619894585e-5,48,-1178.3768990781994
1347,lasso,58,5.139691084172135e-5,48,-1178.4106622000813
1347,lasso,58,4.6830950938364894e-5,48,-1178.440690154891
1347,lasso,58,4.2670618328509816e-5,48,-1178.4632416883683
1347,lasso,58,3.887987820135711e-5,48,-1178.4859279152888
1347,lasso,58,3.542589697938308e-5,48,-1178.5008885384254
108,lasso,59,0.21456583437851875,0,-1.7053025658242404e-13
108,lasso,59,0.19550439702055078,2,-0.5051712520948786
108,lasso,59,0.1781363252219419,4,-1.646671355388238
108,lasso,59,0.16231118505350972,4,-7.905535923356412
108,lasso,59,0.1478919067217271,5,-11.6742927891264
108,lasso,59,0.1347535973357437,6,-15.691506734926012
108,lasso,59,0.12278245914491309,6,-21.88882822412508
108,lasso,59,0.11187480387711647,6,-27.50835072362479
108,lasso,59,0.10193615464055326,8,-28.406493449359058
108,lasso,59,0.09288042761010123,8,-34.13514187248009
108,lasso,59,0.08462918641040502,11,-32.54288996045576
108,lasso,59,0.07711096273751615,12,-35.706979047340724
108,lasso,59,0.070260637334634,13,-38.37825593200066
108,lasso,59,0.06401887596025596,14,-40.57406375393244
108,lasso,59,0.05833161546336246,14,-45.08748613583783
108,lasso,59,0.053149595514266235,16,-43.97074591611152
108,lasso,59,0.04842793193520226,16,-47.98652896791754
108,lasso,59,0.04412572793505221,16,-51.69225163075749
108,lasso,59,0.04020571988090441,16,-55.12039126875738
108,lasso,59,0.036633954538292185,16,-58.29892410882345
108,lasso,59,0.03337949498451984,17,-58.49478824353802
108,lasso,59,0.03041415264783825,17,-61.31143572362853
108,lasso,59,0.027712243151521508,18,-61.05917411235877
108,lasso,59,0.025250363848082928,19,-60.589503757446124
108,lasso,59,0.02300719111673815,20,-59.96425624909698
108,lasso,59,0.020963295668402934,21,-59.126777406844326
108,lasso,59,0.019100974258485913,21,-61.23321495008253
108,lasso,59,0.017404096349853036,21,-63.19752155285306
108,lasso,59,0.015857964397831617,22,-61.88941077447586
108,lasso,59,0.014449186547109562,23,-60.45143986084581
108,lasso,59,0.013165560637891198,23,-62.114976173517306
108,lasso,59,0.011995968516626543,24,-60.444341995128646
108,lasso,59,0.010930279735884079,25,-58.58747439274258
108,lasso,59,0.00995926380926142,25,-60.017605948041066
108,lasso,59,0.00907451026132788,26,-57.90585324333834
108,lasso,59,0.0082683557801098,26,-59.17818094964221
108,lasso,59,0.007533817841148281,27,-56.83320469062012
108,lasso,59,0.006864534228212713,27,-57.9700560975743
108,lasso,59,0.006254707926827408,27,-59.04367558667603
108,lasso,59,0.005699056913305459,27,-60.05775142696977
108,lasso,59,0.005192768404386435,28,-57.38690038898925
108,lasso,59,0.004731457171210176,28,-58.30706886357966
108,lasso,59,0.00431112755656226,26,-66.3330581003543
108,lasso,59,0.003928138866402704,25,-70.51260828804935
108,lasso,59,0.0035791738359158614,25,-71.12328767054136
108,lasso,59,0.0032612098969495443,25,-71.68667342822552
108,lasso,59,0.0029714929979756575,26,-68.75274469231809
108,lasso,59,0.002707513749813378,26,-69.24098458431939
108,lasso,59,0.0024669856905005405,26,-69.69628461209678
108,lasso,59,0.002247825481053946,26,-70.1238167182442
108,lasso,59,0.002048134860583739,28,-63.47124694696576
108,lasso,59,0.0018661842044656928,29,-60.31814660695052
108,lasso,59,0.0017003975431601522,30,-57.11698054730376
108,lasso,59,0.001549338911917811,30,-57.73550021564537
108,lasso,59,0.0014116999131400059,30,-58.33331049347961
108,lasso,59,0.0012862883836646446,30,-58.90272829353372
108,lasso,59,0.0011720180688192154,30,-59.43908283842111
108,lasso,59,0.0010678992138024694,30,-59.93792425506552
108,lasso,59,9.730299909018221e-4,31,-56.4846325965122
108,lasso,59,8.865886882931336e-4,31,-56.949059665869356
108,lasso,59,8.078265927659881e-4,30,-61.27957766966011
108,lasso,59,7.360615047280427e-4,30,-61.647623344125485
108,lasso,59,6.706718293185176e-4,30,-61.99235189365819
108,lasso,59,6.110911924508774e-4,30,-62.309962537096276
108,lasso,59,5.568035351514423e-4,30,-62.60221145642162
108,lasso,59,5.073386437034359e-4,30,-62.870945942922496
108,lasso,59,4.6226807688071685e-4,30,-63.117762729257
108,lasso,59,4.2120145499484086e-4,30,-63.344316485463814
108,lasso,59,3.837830786129534e-4,30,-63.55207100975641
108,lasso,59,3.496888476594661e-4,30,-63.74227182951139
108,lasso,59,3.1862345421624857e-4,30,-63.91617254084269
108,lasso,59,2.9031782470671444e-4,30,-64.07533579420152
108,lasso,59,2.645267893092234e-4,30,-64.22038881171741
108,lasso,59,2.4102695841337333e-4,30,-64.3537931854053
108,lasso,59,2.1961478772606266e-4,30,-64.47412816179843
108,lasso,59,2.0010481526819737e-4,30,-64.58365999977838
108,lasso,59,1.8232805499175154e-4,30,-64.68485199539106
108,lasso,59,1.6613053310346083e-4,30,-64.77584900380432
108,lasso,59,1.513719544174849e-4,30,-64.85916158130942
108,lasso,59,1.3792448718562376e-4,30,-64.93447691683517
108,lasso,59,1.2567165587986843e-4,30,-65.00312834562513
108,lasso,59,1.1450733233709825e-4,30,-65.06610580740167
108,lasso,59,1.0433481652770273e-4,30,-65.12213598638951
108,lasso,59,9.506599898618552e-5,30,-65.17472031473994
108,lasso,59,8.66205976491251e-5,30,-65.22017248839819
108,lasso,59,7.89254624903477e-5,30,-65.26502046820556
108,lasso,59,7.191394193039488e-5,30,-65.30122508293047
108,lasso,59,6.552530553242784e-5,30,-65.33894211722574
108,lasso,59,5.9704217984236465e-5,30,-65.36992370760493
108,lasso,59,5.4400259810236856e-5,30,-65.40066579210983
108,lasso,59,4.956749066209409e-5,30,-65.42679769109782
108,lasso,59,4.516405140540243e-5,30,-65.45139165860078
108,lasso,59,4.115180155588812e-5,30,-65.47366676425094
108,lasso,59,3.7495988924780694e-5,30,-65.49419553519573
108,lasso,59,3.4164948611979034e-5,30,-65.51268752430042
108,lasso,59,3.1129828739834874e-5,30,-65.52975909889238
108,lasso,59,2.8364340551991112e-5,30,-65.54508452312572
108,lasso,59,2.584453071275056e-5,30,-65.55927383946428
540,lasso,59,0.17676518922490586,0,6.707523425575346e-12
540,lasso,59,0.16106185699944117,3,-10.478426502918992
540,lasso,59,0.14675356552868962,5,-34.5432865483639
540,lasso,59,0.13371638323689589,5,-63.83789600564514
540,lasso,59,0.12183738828792506,5,-89.4456688556485
540,lasso,59,0.11101369051033882,7,-108.75612525619583
540,lasso,59,0.10115154021195226,8,-131.31956558838172
540,lasso,59,0.09216551616484916,8,-155.00850672570257
540,lasso,59,0.08397778572757064,8,-176.2401271667217
540,lasso,59,0.07651743069600926,10,-191.9760131108109
540,lasso,59,0.06971983304385174,12,-207.3959889392306
540,lasso,59,0.06352611523214771,13,-224.06905297728048
540,lasso,59,0.05788263024023387,13,-240.98345915598355
540,lasso,59,0.05274049690090526,14,-254.24784053392787
540,lasso,59,0.04805517651512926,15,-266.54518780763834
540,lasso,59,0.04378608707914151,17,-276.3815109791037
540,lasso,59,0.039896251782543385,19,-285.11754930700596
540,lasso,59,0.03635197873285973,19,-297.1132068903072
540,lasso,59,0.033122569132484125,20,-305.96519759350474
540,lasso,59,0.030180051380380064,21,-314.68880704097415
540,lasso,59,0.027498938795454175,21,-324.66377592619824
540,lasso,59,0.02505600886311718,21,-333.74876586812604
540,lasso,59,0.022830102092971975,21,-342.04159008354725
540,lasso,59,0.020801938745430345,22,-347.5183278187892
540,lasso,59,0.018953951839831895,24,-350.67386137346784
540,lasso,59,0.017270134997661477,24,-357.7674967262225
540,lasso,59,0.0157359038029558,24,-364.25333533772607
540,lasso,59,0.014337969479069417,24,-370.18411971073874
540,lasso,59,0.013064223787648656,26,-371.26638557139313
540,lasso,59,0.011903634152863486,28,-372.0472030557759
540,lasso,59,0.01084614810251356,30,-372.4477736142631
540,lasso,59,0.009882606198323039,33,-370.46981923653357
540,lasso,59,0.009004662701268037,33,-375.0725248382135
540,lasso,59,0.008204713284777732,34,-376.9900917293685
540,lasso,59,0.007475829169695447,36,-376.33190264814203
540,lasso,59,0.006811697110508273,37,-377.6310863634969
540,lasso,59,0.0062065647130346326,37,-380.95738471141635
540,lasso,59,0.0056551906099377765,37,-384.03857347059846
540,lasso,59,0.005152799062509339,38,-384.6393203973684
540,lasso,59,0.004695038595505319,38,-387.52351660811155
540,lasso,59,0.004277944306749222,38,-390.3371197843795
540,lasso,59,0.003897903525046187,41,-386.0698447123835
540,lasso,59,0.003551624518953365,43,-384.2391303285315
540,lasso,59,0.0032361079853768966,44,-384.39430137589284
540,lasso,59,0.0029486210710433563,44,-386.64144591395666
540,lasso,59,0.0026866737018320704,44,-388.64642437750376
540,lasso,59,0.0024479970149443135,44,-390.4393947498394
540,lasso,59,0.0022305237070991512,44,-392.02366925329704
540,lasso,59,0.002032370128541401,44,-393.4640344374062
540,lasso,59,0.001851819967768574,45,-392.3721678336649
540,lasso,59,0.0016873093856617104,45,-393.5677048457138
540,lasso,59,0.001537413470259057,46,-392.24785960576236
540,lasso,59,0.0014008338948503212,45,-395.5839521859082
540,lasso,59,0.0012763876724918141,45,-396.42737343697456
540,lasso,59,0.0011629969095394758,45,-397.17389130690185
540,lasso,59,0.001059679469449785,45,-397.83497435239053
540,lasso,59,9.655404659828655e-4,45,-398.421481533485
540,lasso,59,8.797645121259816e-4,46,-396.5624509771162
540,lasso,59,8.016086576013081e-4,47,-394.6341483076212
540,lasso,59,7.303959537860455e-4,48,-392.6565411143278
540,lasso,59,6.655095903072947e-4,48,-393.0407700881642
540,lasso,59,6.063875525256847e-4,48,-393.37372511126324
540,lasso,59,5.525177536334289e-4,48,-393.6622416535419
540,lasso,59,5.03433599203374e-4,48,-393.9118805981481
540,lasso,59,4.5870994577128677e-4,48,-394.12753393960924
540,lasso,59,4.179594184465523e-4,48,-394.3135420656833
540,lasso,59,3.808290556561876e-4,48,-394.47375354108766
540,lasso,59,3.46997251960551e-4,49,-392.24678432162386
540,lasso,59,3.161709724608765e-4,49,-392.4166524772259
540,lasso,59,2.8808321467116665e-4,49,-392.56302729258977
540,lasso,59,2.624906958703904e-4,49,-392.68796055642133
540,lasso,59,2.3917174590393756e-4,49,-392.79387546125537
540,lasso,59,2.1792438718278522e-4,49,-392.8821749758894
540,lasso,59,1.9856458525024557e-4,49,-392.95249653812203
540,lasso,59,1.809246547635428e-4,49,-393.0101650983651
540,lasso,59,1.6485180708359303e-4,49,-393.05790374703514
