training_size,model_type,seeds,df,trial_id,lambda_type,lambda,total,correct,accuracy,misclassification
540,lasso,5186,48,B069,lambda_aicc,2.1146450716930297e-5,2695,2393,0.8879406307977736,0.11205936920222637
540,lasso,6170,48,B070,lambda_aicc,2.1146450716930297e-5,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,8,48,B071,lambda_aicc,2.1146450716930297e-5,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,7947,48,B072,lambda_aicc,2.1146450716930297e-5,2695,2444,0.9068645640074211,0.0931354359925789
540,lasso,9338,48,B073,lambda_aicc,2.1146450716930297e-5,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,4577,48,B074,lambda_aicc,2.1146450716930297e-5,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,1495,48,B075,lambda_aicc,2.1146450716930297e-5,2695,2433,0.9027829313543599,0.09721706864564006
540,lasso,1286,48,B076,lambda_aicc,2.1146450716930297e-5,2695,2395,0.8886827458256029,0.11131725417439708
540,lasso,6748,48,B077,lambda_aicc,2.1146450716930297e-5,2695,2418,0.8972170686456401,0.1027829313543599
540,lasso,2782,48,B078,lambda_aicc,2.1146450716930297e-5,2695,2432,0.9024118738404453,0.0975881261595547
540,lasso,4494,48,B079,lambda_aicc,2.1146450716930297e-5,2695,2413,0.8953617810760668,0.10463821892393321
540,lasso,8861,48,B080,lambda_aicc,2.1146450716930297e-5,2695,2410,0.8942486085343229,0.10575139146567714
540,lasso,9131,48,B081,lambda_aicc,2.1146450716930297e-5,2695,2442,0.9061224489795918,0.09387755102040818
540,lasso,4308,48,B082,lambda_aicc,2.1146450716930297e-5,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,1595,48,B083,lambda_aicc,2.1146450716930297e-5,2695,2440,0.9053803339517625,0.09461966604823746
540,lasso,195,48,B084,lambda_aicc,2.1146450716930297e-5,2695,2434,0.9031539888682746,0.09684601113172542
540,lasso,6136,48,B085,lambda_aicc,2.1146450716930297e-5,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,2523,48,B086,lambda_aicc,2.1146450716930297e-5,2695,2436,0.9038961038961039,0.09610389610389614
540,lasso,834,48,B087,lambda_aicc,2.1146450716930297e-5,2695,2432,0.9024118738404453,0.0975881261595547
540,lasso,6177,48,B088,lambda_aicc,2.1146450716930297e-5,2695,2429,0.9012987012987013,0.09870129870129873
540,lasso,1232,48,B089,lambda_aicc,2.1146450716930297e-5,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,5408,48,B090,lambda_aicc,2.1146450716930297e-5,2695,2432,0.9024118738404453,0.0975881261595547
540,lasso,9034,48,B091,lambda_aicc,2.1146450716930297e-5,2695,2398,0.889795918367347,0.11020408163265305
540,lasso,1437,48,B092,lambda_aicc,2.1146450716930297e-5,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,3421,48,B093,lambda_aicc,2.1146450716930297e-5,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,2327,48,B094,lambda_aicc,2.1146450716930297e-5,2695,2435,0.9035250463821892,0.09647495361781078
540,lasso,6392,48,B095,lambda_aicc,2.1146450716930297e-5,2695,2389,0.8864564007421151,0.11354359925788493
540,lasso,4418,48,B096,lambda_aicc,2.1146450716930297e-5,2695,2410,0.8942486085343229,0.10575139146567714
540,lasso,3250,48,B097,lambda_aicc,2.1146450716930297e-5,2695,2406,0.8927643784786642,0.10723562152133581
540,lasso,1576,48,B098,lambda_aicc,2.1146450716930297e-5,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,4602,48,B099,lambda_aicc,2.1146450716930297e-5,2695,2398,0.889795918367347,0.11020408163265305
540,lasso,3938,48,B100,lambda_aicc,2.1146450716930297e-5,2695,2397,0.8894248608534323,0.11057513914656769
1347,lasso,4736,49,C001,lambda_aicc,3.952848544266209e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,1234,49,C002,lambda_aicc,3.952848544266209e-5,2695,2451,0.9094619666048237,0.0905380333951763
1347,lasso,8718,49,C003,lambda_aicc,3.952848544266209e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,253,49,C004,lambda_aicc,3.952848544266209e-5,2695,2425,0.8998144712430427,0.1001855287569573
1347,lasso,3482,49,C005,lambda_aicc,3.952848544266209e-5,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,2496,49,C006,lambda_aicc,3.952848544266209e-5,2695,2458,0.9120593692022263,0.0879406307977737
1347,lasso,3826,49,C007,lambda_aicc,3.952848544266209e-5,2695,2425,0.8998144712430427,0.1001855287569573
1347,lasso,1903,49,C008,lambda_aicc,3.952848544266209e-5,2695,2454,0.9105751391465677,0.08942486085343226
1347,lasso,1635,49,C009,lambda_aicc,3.952848544266209e-5,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,7879,49,C010,lambda_aicc,3.952848544266209e-5,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,8713,49,C011,lambda_aicc,3.952848544266209e-5,2695,2465,0.9146567717996289,0.0853432282003711
1347,lasso,4641,49,C012,lambda_aicc,3.952848544266209e-5,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,6306,49,C013,lambda_aicc,3.952848544266209e-5,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,6649,49,C014,lambda_aicc,3.952848544266209e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,3062,49,C015,lambda_aicc,3.952848544266209e-5,2695,2458,0.9120593692022263,0.0879406307977737
1347,lasso,7937,49,C016,lambda_aicc,3.952848544266209e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,2149,49,C017,lambda_aicc,3.952848544266209e-5,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,27,49,C018,lambda_aicc,3.952848544266209e-5,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,7945,49,C019,lambda_aicc,3.952848544266209e-5,2695,2404,0.8920222634508349,0.1079777365491651
1347,lasso,5979,49,C020,lambda_aicc,3.952848544266209e-5,2695,2425,0.8998144712430427,0.1001855287569573
1347,lasso,8259,49,C021,lambda_aicc,3.952848544266209e-5,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,8224,49,C022,lambda_aicc,3.952848544266209e-5,2695,2462,0.913543599257885,0.08645640074211502
1347,lasso,3831,49,C023,lambda_aicc,3.952848544266209e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,771,49,C024,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,1893,49,C025,lambda_aicc,3.952848544266209e-5,2695,2448,0.9083487940630798,0.09165120593692022
1347,lasso,8708,49,C026,lambda_aicc,3.952848544266209e-5,2695,2426,0.9001855287569573,0.09981447124304266
1347,lasso,7032,49,C027,lambda_aicc,3.952848544266209e-5,2695,2428,0.9009276437847866,0.09907235621521338
1347,lasso,9116,49,C028,lambda_aicc,3.952848544266209e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,8732,49,C029,lambda_aicc,3.952848544266209e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,7609,49,C030,lambda_aicc,3.952848544266209e-5,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,572,49,C031,lambda_aicc,3.952848544266209e-5,2695,2429,0.9012987012987013,0.09870129870129873
1347,lasso,8846,49,C032,lambda_aicc,3.952848544266209e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,9429,49,C033,lambda_aicc,3.952848544266209e-5,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,8774,49,C034,lambda_aicc,3.952848544266209e-5,2695,2459,0.912430426716141,0.08756957328385895
1347,lasso,5820,49,C035,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,3239,49,C036,lambda_aicc,3.952848544266209e-5,2695,2455,0.9109461966604824,0.08905380333951762
1347,lasso,2615,49,C037,lambda_aicc,3.952848544266209e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,9450,49,C038,lambda_aicc,3.952848544266209e-5,2695,2404,0.8920222634508349,0.1079777365491651
1347,lasso,9846,49,C039,lambda_aicc,3.952848544266209e-5,2695,2453,0.9102040816326531,0.0897959183673469
1347,lasso,8892,49,C040,lambda_aicc,3.952848544266209e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,3360,49,C041,lambda_aicc,3.952848544266209e-5,2695,2418,0.8972170686456401,0.1027829313543599
1347,lasso,4195,49,C042,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,206,49,C043,lambda_aicc,3.952848544266209e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,9392,49,C044,lambda_aicc,3.952848544266209e-5,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,2901,49,C045,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,3954,49,C046,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,598,49,C047,lambda_aicc,3.952848544266209e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,2151,49,C048,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,2514,49,C049,lambda_aicc,3.952848544266209e-5,2695,2418,0.8972170686456401,0.1027829313543599
1347,lasso,5317,49,C050,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,9340,49,C051,lambda_aicc,3.952848544266209e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,8745,49,C052,lambda_aicc,3.952848544266209e-5,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,3173,49,C053,lambda_aicc,3.952848544266209e-5,2695,2428,0.9009276437847866,0.09907235621521338
1347,lasso,5845,49,C054,lambda_aicc,3.952848544266209e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,3310,49,C055,lambda_aicc,3.952848544266209e-5,2695,2456,0.911317254174397,0.08868274582560298
1347,lasso,3499,49,C056,lambda_aicc,3.952848544266209e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,8681,49,C057,lambda_aicc,3.952848544266209e-5,2695,2451,0.9094619666048237,0.0905380333951763
1347,lasso,4984,49,C058,lambda_aicc,3.952848544266209e-5,2695,2424,0.8994434137291281,0.10055658627087194
1347,lasso,6565,49,C059,lambda_aicc,3.952848544266209e-5,2695,2420,0.8979591836734694,0.10204081632653061
1347,lasso,6541,49,C060,lambda_aicc,3.952848544266209e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,5575,49,C061,lambda_aicc,3.952848544266209e-5,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,850,49,C062,lambda_aicc,3.952848544266209e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,9889,49,C063,lambda_aicc,3.952848544266209e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,8990,49,C064,lambda_aicc,3.952848544266209e-5,2695,2451,0.9094619666048237,0.0905380333951763
1347,lasso,3935,49,C065,lambda_aicc,3.952848544266209e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,3712,49,C066,lambda_aicc,3.952848544266209e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,1335,49,C067,lambda_aicc,3.952848544266209e-5,2695,2454,0.9105751391465677,0.08942486085343226
1347,lasso,4654,49,C068,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,2059,49,C069,lambda_aicc,3.952848544266209e-5,2695,2409,0.8938775510204081,0.10612244897959189
1347,lasso,8380,49,C070,lambda_aicc,3.952848544266209e-5,2695,2441,0.9057513914656772,0.09424860853432282
1347,lasso,4427,49,C071,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,3439,49,C072,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,5135,49,C073,lambda_aicc,3.952848544266209e-5,2695,2449,0.9087198515769944,0.09128014842300558
1347,lasso,633,49,C074,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,2641,49,C075,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,6247,49,C076,lambda_aicc,3.952848544266209e-5,2695,2449,0.9087198515769944,0.09128014842300558
1347,lasso,1830,49,C077,lambda_aicc,3.952848544266209e-5,2695,2441,0.9057513914656772,0.09424860853432282
1347,lasso,5294,49,C078,lambda_aicc,3.952848544266209e-5,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,5731,49,C079,lambda_aicc,3.952848544266209e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,264,49,C080,lambda_aicc,3.952848544266209e-5,2695,2403,0.8916512059369203,0.10834879406307973
1347,lasso,2075,49,C081,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,18,49,C082,lambda_aicc,3.952848544266209e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,5879,49,C083,lambda_aicc,3.952848544266209e-5,2695,2437,0.9042671614100185,0.0957328385899815
1347,lasso,5940,49,C084,lambda_aicc,3.952848544266209e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,5654,49,C085,lambda_aicc,3.952848544266209e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,7069,49,C086,lambda_aicc,3.952848544266209e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,7053,49,C087,lambda_aicc,3.952848544266209e-5,2695,2452,0.9098330241187385,0.09016697588126155
1347,lasso,8776,49,C088,lambda_aicc,3.952848544266209e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,8276,49,C089,lambda_aicc,3.952848544266209e-5,2695,2422,0.8987012987012987,0.10129870129870133
1347,lasso,6362,49,C090,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,2630,49,C091,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,8690,49,C092,lambda_aicc,3.952848544266209e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,9112,49,C093,lambda_aicc,3.952848544266209e-5,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,7324,49,C094,lambda_aicc,3.952848544266209e-5,2695,2404,0.8920222634508349,0.1079777365491651
1347,lasso,3190,49,C095,lambda_aicc,3.952848544266209e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,4973,49,C096,lambda_aicc,3.952848544266209e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,327,49,C097,lambda_aicc,3.952848544266209e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,1316,49,C098,lambda_aicc,3.952848544266209e-5,2695,2429,0.9012987012987013,0.09870129870129873
1347,lasso,9248,49,C099,lambda_aicc,3.952848544266209e-5,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,478,49,C100,lambda_aicc,3.952848544266209e-5,2695,2421,0.898330241187384,0.10166975881261597
108,ridge,7779,45,D001,lambda_aicc,0.020979485817882275,2695,2296,0.8519480519480519,0.1480519480519481
108,ridge,5929,45,D002,lambda_aicc,0.020979485817882275,2695,2273,0.8434137291280148,0.15658627087198518
108,ridge,185,45,D003,lambda_aicc,0.020979485817882275,2695,2263,0.8397031539888683,0.1602968460111317
108,ridge,3383,45,D004,lambda_aicc,0.020979485817882275,2695,2292,0.8504638218923933,0.14953617810760667
108,ridge,5998,45,D005,lambda_aicc,0.020979485817882275,2695,2348,0.8712430426716141,0.12875695732838588
108,ridge,918,45,D006,lambda_aicc,0.020979485817882275,2695,2318,0.8601113172541744,0.13988868274582555
108,ridge,4588,45,D007,lambda_aicc,0.020979485817882275,2695,2273,0.8434137291280148,0.15658627087198518
108,ridge,7512,45,D008,lambda_aicc,0.020979485817882275,2695,2275,0.8441558441558441,0.1558441558441559
108,ridge,9756,45,D009,lambda_aicc,0.020979485817882275,2695,2376,0.8816326530612245,0.11836734693877549
108,ridge,8184,45,D010,lambda_aicc,0.020979485817882275,2695,2251,0.8352504638218924,0.16474953617810761
108,ridge,3802,45,D011,lambda_aicc,0.020979485817882275,2695,2240,0.8311688311688312,0.16883116883116878
108,ridge,699,45,D012,lambda_aicc,0.020979485817882275,2695,2288,0.8489795918367347,0.15102040816326534
108,ridge,326,45,D013,lambda_aicc,0.020979485817882275,2695,2339,0.8679035250463822,0.13209647495361776
108,ridge,6545,45,D014,lambda_aicc,0.020979485817882275,2695,2337,0.8671614100185528,0.13283858998144715
108,ridge,6332,45,D015,lambda_aicc,0.020979485817882275,2695,2152,0.7985157699443414,0.20148423005565863
108,ridge,9556,45,D016,lambda_aicc,0.020979485817882275,2695,2259,0.8382189239332096,0.16178107606679037
108,ridge,5826,45,D017,lambda_aicc,0.020979485817882275,2695,2263,0.8397031539888683,0.1602968460111317
108,ridge,3838,45,D018,lambda_aicc,0.020979485817882275,2695,2275,0.8441558441558441,0.1558441558441559
108,ridge,6884,45,D019,lambda_aicc,0.020979485817882275,2695,2336,0.8667903525046382,0.1332096474953618
108,ridge,8549,45,D020,lambda_aicc,0.020979485817882275,2695,2255,0.8367346938775511,0.16326530612244894
108,ridge,2928,45,D021,lambda_aicc,0.020979485817882275,2695,2306,0.8556586270871985,0.14434137291280147
108,ridge,3103,45,D022,lambda_aicc,0.020979485817882275,2695,2336,0.8667903525046382,0.1332096474953618
108,ridge,1513,45,D023,lambda_aicc,0.020979485817882275,2695,2265,0.8404452690166976,0.15955473098330242
108,ridge,4062,45,D024,lambda_aicc,0.020979485817882275,2695,2339,0.8679035250463822,0.13209647495361776
108,ridge,4521,45,D025,lambda_aicc,0.020979485817882275,2695,2289,0.8493506493506493,0.1506493506493507
108,ridge,9744,45,D026,lambda_aicc,0.020979485817882275,2695,2365,0.8775510204081632,0.12244897959183676
108,ridge,2983,45,D027,lambda_aicc,0.020979485817882275,2695,2334,0.8660482374768089,0.13395176252319108
108,ridge,3841,45,D028,lambda_aicc,0.020979485817882275,2695,2385,0.8849721706864564,0.1150278293135436
108,ridge,8620,45,D029,lambda_aicc,0.020979485817882275,2695,2385,0.8849721706864564,0.1150278293135436
108,ridge,2133,45,D030,lambda_aicc,0.020979485817882275,2695,2319,0.8604823747680891,0.1395176252319109
108,ridge,4270,45,D031,lambda_aicc,0.020979485817882275,2695,2324,0.8623376623376623,0.1376623376623377
108,ridge,9132,45,D032,lambda_aicc,0.020979485817882275,2695,2325,0.862708719851577,0.13729128014842296
108,ridge,2571,45,D033,lambda_aicc,0.020979485817882275,2695,2298,0.8526901669758813,0.1473098330241187
108,ridge,3605,45,D034,lambda_aicc,0.020979485817882275,2695,2314,0.8586270871985158,0.14137291280148423
108,ridge,1357,45,D035,lambda_aicc,0.020979485817882275,2695,2375,0.8812615955473099,0.11873840445269013
108,ridge,7176,45,D036,lambda_aicc,0.020979485817882275,2695,2329,0.8641929499072356,0.1358070500927644
108,ridge,4899,45,D037,lambda_aicc,0.020979485817882275,2695,2336,0.8667903525046382,0.1332096474953618
108,ridge,7624,45,D038,lambda_aicc,0.020979485817882275,2695,2324,0.8623376623376623,0.1376623376623377
108,ridge,3087,45,D039,lambda_aicc,0.020979485817882275,2695,2326,0.8630797773654917,0.13692022263450832
108,ridge,3357,45,D040,lambda_aicc,0.020979485817882275,2695,2282,0.8467532467532467,0.1532467532467533
108,ridge,7112,45,D041,lambda_aicc,0.020979485817882275,2695,2372,0.8801484230055658,0.11985157699443416
108,ridge,226,45,D042,lambda_aicc,0.020979485817882275,2695,2320,0.8608534322820037,0.13914656771799627
108,ridge,3294,45,D043,lambda_aicc,0.020979485817882275,2695,2303,0.8545454545454545,0.1454545454545455
108,ridge,9142,45,D044,lambda_aicc,0.020979485817882275,2695,2213,0.8211502782931355,0.17884972170686453
108,ridge,1370,45,D045,lambda_aicc,0.020979485817882275,2695,2310,0.8571428571428571,0.1428571428571429
108,ridge,7498,45,D046,lambda_aicc,0.020979485817882275,2695,2317,0.8597402597402597,0.1402597402597403
108,ridge,8263,45,D047,lambda_aicc,0.020979485817882275,2695,2291,0.8500927643784787,0.1499072356215213
108,ridge,6465,45,D048,lambda_aicc,0.020979485817882275,2695,2356,0.8742115027829314,0.12578849721706864
108,ridge,5183,45,D049,lambda_aicc,0.020979485817882275,2695,2242,0.8319109461966605,0.1680890538033395
108,ridge,3227,45,D050,lambda_aicc,0.020979485817882275,2695,2380,0.8831168831168831,0.11688311688311692
108,ridge,2733,45,D051,lambda_aicc,0.020979485817882275,2695,2302,0.8541743970315399,0.14582560296846014
108,ridge,9905,45,D052,lambda_aicc,0.020979485817882275,2695,2297,0.8523191094619667,0.14768089053803335
108,ridge,125,45,D053,lambda_aicc,0.020979485817882275,2695,2306,0.8556586270871985,0.14434137291280147
108,ridge,2303,45,D054,lambda_aicc,0.020979485817882275,2695,2287,0.84860853432282,0.15139146567717998
108,ridge,6864,45,D055,lambda_aicc,0.020979485817882275,2695,2376,0.8816326530612245,0.11836734693877549
108,ridge,1560,45,D056,lambda_aicc,0.020979485817882275,2695,2357,0.874582560296846,0.125417439703154
108,ridge,9567,45,D057,lambda_aicc,0.020979485817882275,2695,2183,0.8100185528756957,0.18998144712430431
108,ridge,2694,45,D058,lambda_aicc,0.020979485817882275,2695,2267,0.8411873840445269,0.15881261595547314
108,ridge,4267,45,D059,lambda_aicc,0.020979485817882275,2695,2262,0.8393320964749537,0.16066790352504634
108,ridge,5137,45,D060,lambda_aicc,0.020979485817882275,2695,2300,0.8534322820037106,0.14656771799628943
108,ridge,7840,45,D061,lambda_aicc,0.020979485817882275,2695,2335,0.8664192949907236,0.13358070500927643
108,ridge,8257,45,D062,lambda_aicc,0.020979485817882275,2695,2304,0.8549165120593692,0.14508348794063075
108,ridge,3116,45,D063,lambda_aicc,0.020979485817882275,2695,2292,0.8504638218923933,0.14953617810760667
108,ridge,6302,45,D064,lambda_aicc,0.020979485817882275,2695,2323,0.8619666048237477,0.13803339517625235
108,ridge,5460,45,D065,lambda_aicc,0.020979485817882275,2695,2300,0.8534322820037106,0.14656771799628943
108,ridge,469,45,D066,lambda_aicc,0.020979485817882275,2695,2375,0.8812615955473099,0.11873840445269013
108,ridge,9860,45,D067,lambda_aicc,0.020979485817882275,2695,2274,0.8437847866419295,0.15621521335807054
108,ridge,102,45,D068,lambda_aicc,0.020979485817882275,2695,2338,0.8675324675324675,0.1324675324675325
108,ridge,8695,45,D069,lambda_aicc,0.020979485817882275,2695,2229,0.82708719851577,0.17291280148423005
108,ridge,1254,45,D070,lambda_aicc,0.020979485817882275,2695,2345,0.8701298701298701,0.1298701298701299
108,ridge,3533,45,D071,lambda_aicc,0.020979485817882275,2695,2260,0.8385899814471243,0.16141001855287573
108,ridge,6005,45,D072,lambda_aicc,0.020979485817882275,2695,2312,0.8578849721706865,0.1421150278293135
108,ridge,922,45,D073,lambda_aicc,0.020979485817882275,2695,2313,0.8582560296846011,0.14174397031539887
108,ridge,8089,45,D074,lambda_aicc,0.020979485817882275,2695,2303,0.8545454545454545,0.1454545454545455
108,ridge,8146,45,D075,lambda_aicc,0.020979485817882275,2695,2303,0.8545454545454545,0.1454545454545455
108,ridge,3206,45,D076,lambda_aicc,0.020979485817882275,2695,2349,0.8716141001855288,0.12838589981447124
108,ridge,9551,45,D077,lambda_aicc,0.020979485817882275,2695,2304,0.8549165120593692,0.14508348794063075
108,ridge,9029,45,D078,lambda_aicc,0.020979485817882275,2695,2326,0.8630797773654917,0.13692022263450832
108,ridge,7638,45,D079,lambda_aicc,0.020979485817882275,2695,2236,0.8296846011131725,0.17031539888682745
108,ridge,5655,45,D080,lambda_aicc,0.020979485817882275,2695,2342,0.8690166975881262,0.13098330241187384
108,ridge,7226,45,D081,lambda_aicc,0.020979485817882275,2695,2326,0.8630797773654917,0.13692022263450832
108,ridge,6965,45,D082,lambda_aicc,0.020979485817882275,2695,2373,0.8805194805194805,0.11948051948051952
108,ridge,7061,45,D083,lambda_aicc,0.020979485817882275,2695,2137,0.7929499072356215,0.20705009276437847
108,ridge,8714,45,D084,lambda_aicc,0.020979485817882275,2695,2279,0.8456400742115028,0.15435992578849722
108,ridge,8387,45,D085,lambda_aicc,0.020979485817882275,2695,2326,0.8630797773654917,0.13692022263450832
108,ridge,998,45,D086,lambda_aicc,0.020979485817882275,2695,2310,0.8571428571428571,0.1428571428571429
108,ridge,4085,45,D087,lambda_aicc,0.020979485817882275,2695,2332,0.8653061224489796,0.13469387755102036
108,ridge,7146,45,D088,lambda_aicc,0.020979485817882275,2695,2264,0.8400742115027829,0.15992578849721706
108,ridge,7314,45,D089,lambda_aicc,0.020979485817882275,2695,2312,0.8578849721706865,0.1421150278293135
108,ridge,4206,45,D090,lambda_aicc,0.020979485817882275,2695,2297,0.8523191094619667,0.14768089053803335
108,ridge,7097,45,D091,lambda_aicc,0.020979485817882275,2695,2299,0.8530612244897959,0.14693877551020407
108,ridge,624,45,D092,lambda_aicc,0.020979485817882275,2695,2386,0.885343228200371,0.11465677179962896
108,ridge,5960,45,D093,lambda_aicc,0.020979485817882275,2695,2371,0.8797773654916512,0.1202226345083488
108,ridge,3821,45,D094,lambda_aicc,0.020979485817882275,2695,2281,0.8463821892393321,0.15361781076066794
108,ridge,887,45,D095,lambda_aicc,0.020979485817882275,2695,2217,0.822634508348794,0.17736549165120596
108,ridge,2121,45,D096,lambda_aicc,0.020979485817882275,2695,2288,0.8489795918367347,0.15102040816326534
108,ridge,1222,45,D097,lambda_aicc,0.020979485817882275,2695,2305,0.8552875695732839,0.1447124304267161
108,ridge,4707,45,D098,lambda_aicc,0.020979485817882275,2695,2286,0.8482374768089054,0.15176252319109462
108,ridge,108,45,D099,lambda_aicc,0.020979485817882275,2695,2256,0.8371057513914657,0.1628942486085343
108,ridge,2132,45,D100,lambda_aicc,0.020979485817882275,2695,2284,0.8474953617810761,0.1525046382189239
540,ridge,1184,46,E001,lambda_aicc,0.018107387282099242,2695,2427,0.900556586270872,0.09944341372912802
540,ridge,6129,46,E002,lambda_aicc,0.018107387282099242,2695,2414,0.8957328385899814,0.10426716141001857
540,ridge,6389,46,E003,lambda_aicc,0.018107387282099242,2695,2378,0.8823747680890538,0.1176252319109462
540,ridge,373,46,E004,lambda_aicc,0.018107387282099242,2695,2398,0.889795918367347,0.11020408163265305
540,ridge,2499,46,E005,lambda_aicc,0.018107387282099242,2695,2399,0.8901669758812616,0.10983302411873841
540,ridge,2343,46,E006,lambda_aicc,0.018107387282099242,2695,2396,0.8890538033395177,0.11094619666048233
540,ridge,4382,46,E007,lambda_aicc,0.018107387282099242,2695,2371,0.8797773654916512,0.1202226345083488
540,ridge,3840,46,E008,lambda_aicc,0.018107387282099242,2695,2382,0.8838589981447125,0.11614100185528753
540,ridge,5782,46,E009,lambda_aicc,0.018107387282099242,2695,2393,0.8879406307977736,0.11205936920222637
540,ridge,8140,46,E010,lambda_aicc,0.018107387282099242,2695,2406,0.8927643784786642,0.10723562152133581
540,ridge,3367,46,E011,lambda_aicc,0.018107387282099242,2695,2418,0.8972170686456401,0.1027829313543599
540,ridge,8689,46,E012,lambda_aicc,0.018107387282099242,2695,2397,0.8894248608534323,0.11057513914656769
540,ridge,3251,46,E013,lambda_aicc,0.018107387282099242,2695,2413,0.8953617810760668,0.10463821892393321
540,ridge,9203,46,E014,lambda_aicc,0.018107387282099242,2695,2411,0.8946196660482375,0.1053803339517625
540,ridge,1372,46,E015,lambda_aicc,0.018107387282099242,2695,2413,0.8953617810760668,0.10463821892393321
