training_size,trial_i,rf_mtry,rf_ntree,rf_replace,trial_seed,total,correct,accuracy,misclassification,trial_run,seed
540.0,99,8,500.0,TRUE,991,2155,1987,0.9220417633410672,0.07795823665893276,99,991
1347.0,99,8,500.0,TRUE,5626,1348,1252,0.9287833827893175,0.07121661721068251,99,5626
108.0,100,8,500.0,TRUE,16846,2587,2253,0.870892926169308,0.12910707383069198,100,16846
540.0,100,8,500.0,TRUE,527,2155,2006,0.9308584686774942,0.06914153132250578,100,527
1347.0,100,8,500.0,TRUE,64283,1348,1243,0.922106824925816,0.07789317507418403,100,64283
108.0,1,9,500.0,TRUE,20665,2587,2254,0.8712794742945497,0.12872052570545034,1,20665
540.0,1,9,500.0,TRUE,99430,2155,1973,0.9155452436194895,0.08445475638051048,1,99430
1347.0,1,9,500.0,TRUE,85348,1348,1254,0.93026706231454,0.06973293768545996,1,85348
108.0,2,9,500.0,TRUE,40076,2587,2258,0.872825666795516,0.127174333204484,2,40076
540.0,2,9,500.0,TRUE,59175,2155,1977,0.917401392111369,0.08259860788863105,2,59175
1347.0,2,9,500.0,TRUE,83500,1348,1255,0.9310089020771514,0.06899109792284863,2,83500
108.0,3,9,500.0,TRUE,29039,2587,2249,0.8693467336683417,0.1306532663316583,3,29039
540.0,3,9,500.0,TRUE,40662,2155,1994,0.9252900232018562,0.07470997679814384,3,40662
1347.0,3,9,500.0,TRUE,82340,1348,1249,0.9265578635014837,0.07344213649851628,3,82340
108.0,4,9,500.0,TRUE,70439,2587,2253,0.870892926169308,0.12910707383069198,4,70439
540.0,4,9,500.0,TRUE,98231,2155,1975,0.9164733178654292,0.08352668213457082,4,98231
1347.0,4,9,500.0,TRUE,86480,1348,1258,0.9332344213649851,0.06676557863501487,4,86480
108.0,5,9,500.0,TRUE,32852,2587,2334,0.9022033243138771,0.09779667568612294,5,32852
540.0,5,9,500.0,TRUE,83738,2155,1950,0.9048723897911833,0.09512761020881666,5,83738
1347.0,5,9,500.0,TRUE,87621,1348,1253,0.9295252225519288,0.07047477744807118,5,87621
108.0,6,9,500.0,TRUE,32246,2587,2288,0.8844221105527639,0.11557788944723613,6,32246
540.0,6,9,500.0,TRUE,12736,2155,1987,0.9220417633410672,0.07795823665893276,6,12736
1347.0,6,9,500.0,TRUE,12300,1348,1255,0.9310089020771514,0.06899109792284863,6,12300
108.0,7,9,500.0,TRUE,56936,2587,2250,0.8697332817935833,0.13026671820641667,7,56936
540.0,7,9,500.0,TRUE,68858,2155,1983,0.9201856148491879,0.07981438515081207,7,68858
1347.0,7,9,500.0,TRUE,55551,1348,1253,0.9295252225519288,0.07047477744807118,7,55551
108.0,8,9,500.0,TRUE,57413,2587,2265,0.8755315036722072,0.12446849632779278,8,57413
540.0,8,9,500.0,TRUE,12532,2155,1983,0.9201856148491879,0.07981438515081207,8,12532
1347.0,8,9,500.0,TRUE,48210,1348,1257,0.9324925816023739,0.06750741839762608,8,48210
108.0,9,9,500.0,TRUE,7760,2587,2243,0.8670274449168921,0.1329725550831079,9,7760
540.0,9,9,500.0,TRUE,55421,2155,1998,0.9271461716937355,0.07285382830626452,9,55421
1347.0,9,9,500.0,TRUE,95812,1348,1262,0.9362017804154302,0.06379821958456977,9,95812
108.0,10,9,500.0,TRUE,51820,2587,2299,0.8886741399304213,0.11132586006957867,10,51820
540.0,10,9,500.0,TRUE,37737,2155,1986,0.9215777262180974,0.07842227378190259,10,37737
1347.0,10,9,500.0,TRUE,34473,1348,1250,0.9272997032640949,0.07270029673590506,10,34473
108.0,11,9,500.0,TRUE,51115,2587,2279,0.8809431774255895,0.11905682257441053,11,51115
540.0,11,9,500.0,TRUE,73529,2155,1970,0.91415313225058,0.08584686774941996,11,73529
1347.0,11,9,500.0,TRUE,75513,1348,1249,0.9265578635014837,0.07344213649851628,11,75513
108.0,12,9,500.0,TRUE,61457,2587,2241,0.8662543486664089,0.13374565133359106,12,61457
540.0,12,9,500.0,TRUE,29673,2155,1974,0.9160092807424594,0.08399071925754065,12,29673
1347.0,12,9,500.0,TRUE,27145,1348,1243,0.922106824925816,0.07789317507418403,12,27145
108.0,13,9,500.0,TRUE,10775,2587,2261,0.8739853111712408,0.1260146888287592,13,10775
540.0,13,9,500.0,TRUE,11764,2155,1972,0.9150812064965197,0.0849187935034803,13,11764
1347.0,13,9,500.0,TRUE,17418,1348,1257,0.9324925816023739,0.06750741839762608,13,17418
108.0,14,9,500.0,TRUE,10962,2587,2262,0.8743718592964824,0.12562814070351758,14,10962
540.0,14,9,500.0,TRUE,2159,2155,1943,0.9016241299303944,0.09837587006960558,14,2159
1347.0,14,9,500.0,TRUE,14398,1348,1249,0.9265578635014837,0.07344213649851628,14,14398
108.0,15,9,500.0,TRUE,24642,2587,2151,0.8314650173946656,0.1685349826053344,15,24642
540.0,15,9,500.0,TRUE,98257,2155,1967,0.9127610208816705,0.08723897911832945,15,98257
1347.0,15,9,500.0,TRUE,81231,1348,1251,0.9280415430267063,0.07195845697329373,15,81231
108.0,16,9,500.0,TRUE,13745,2587,2262,0.8743718592964824,0.12562814070351758,16,13745
540.0,16,9,500.0,TRUE,74213,2155,1986,0.9215777262180974,0.07842227378190259,16,74213
1347.0,16,9,500.0,TRUE,35607,1348,1236,0.9169139465875371,0.08308605341246289,16,35607
108.0,17,9,500.0,TRUE,26899,2587,2306,0.8913799768071125,0.10862002319288755,17,26899
540.0,17,9,500.0,TRUE,90313,2155,2001,0.928538283062645,0.07146171693735504,17,90313
1347.0,17,9,500.0,TRUE,26111,1348,1261,0.935459940652819,0.06454005934718099,17,26111
108.0,18,9,500.0,TRUE,34394,2587,2297,0.8879010436799382,0.11209895632006184,18,34394
540.0,18,9,500.0,TRUE,64502,2155,1975,0.9164733178654292,0.08352668213457082,18,64502
1347.0,18,9,500.0,TRUE,90708,1348,1244,0.9228486646884273,0.0771513353115727,18,90708
108.0,19,9,500.0,TRUE,81691,2587,2275,0.8793969849246231,0.12060301507537685,19,81691
540.0,19,9,500.0,TRUE,79348,2155,1963,0.9109048723897912,0.08909512761020877,19,79348
1347.0,19,9,500.0,TRUE,37243,1348,1254,0.93026706231454,0.06973293768545996,19,37243
108.0,20,9,500.0,TRUE,31268,2587,2284,0.8828759180517974,0.11712408194820256,20,31268
540.0,20,9,500.0,TRUE,74026,2155,2000,0.9280742459396751,0.07192575406032486,20,74026
1347.0,20,9,500.0,TRUE,63684,1348,1249,0.9265578635014837,0.07344213649851628,20,63684
108.0,21,9,500.0,TRUE,60279,2587,2232,0.8627754155392346,0.13722458446076535,21,60279
540.0,21,9,500.0,TRUE,47026,2155,1994,0.9252900232018562,0.07470997679814384,21,47026
1347.0,21,9,500.0,TRUE,53867,1348,1253,0.9295252225519288,0.07047477744807118,21,53867
108.0,22,9,500.0,TRUE,52983,2587,2254,0.8712794742945497,0.12872052570545034,22,52983
540.0,22,9,500.0,TRUE,34301,2155,1966,0.9122969837587007,0.08770301624129928,22,34301
1347.0,22,9,500.0,TRUE,72139,1348,1256,0.9317507418397626,0.06824925816023741,22,72139
108.0,23,9,500.0,TRUE,60047,2587,2293,0.8863548511789718,0.11364514882102816,23,60047
540.0,23,9,500.0,TRUE,70300,2155,1970,0.91415313225058,0.08584686774941996,23,70300
1347.0,23,9,500.0,TRUE,25415,1348,1260,0.9347181008902077,0.06528189910979232,23,25415
108.0,24,9,500.0,TRUE,90800,2587,2299,0.8886741399304213,0.11132586006957867,24,90800
540.0,24,9,500.0,TRUE,27625,2155,1968,0.9132250580046404,0.08677494199535962,24,27625
1347.0,24,9,500.0,TRUE,8995,1348,1263,0.9369436201780416,0.06305637982195844,24,8995
108.0,25,9,500.0,TRUE,53463,2587,2283,0.8824893699265559,0.11751063007344409,25,53463
540.0,25,9,500.0,TRUE,90805,2155,1967,0.9127610208816705,0.08723897911832945,25,90805
1347.0,25,9,500.0,TRUE,41605,1348,1260,0.9347181008902077,0.06528189910979232,25,41605
108.0,26,9,500.0,TRUE,18555,2587,2277,0.8801700811751063,0.11982991882489369,26,18555
540.0,26,9,500.0,TRUE,55675,2155,1968,0.9132250580046404,0.08677494199535962,26,55675
1347.0,26,9,500.0,TRUE,27537,1348,1257,0.9324925816023739,0.06750741839762608,26,27537
108.0,27,9,500.0,TRUE,95936,2587,2245,0.8678005411673754,0.13219945883262463,27,95936
540.0,27,9,500.0,TRUE,62477,2155,1969,0.9136890951276102,0.0863109048723898,27,62477
1347.0,27,9,500.0,TRUE,78140,1348,1267,0.9399109792284867,0.060089020771513346,27,78140
108.0,28,9,500.0,TRUE,16710,2587,2293,0.8863548511789718,0.11364514882102816,28,16710
540.0,28,9,500.0,TRUE,62392,2155,1962,0.9104408352668213,0.08955916473317871,28,62392
1347.0,28,9,500.0,TRUE,99271,1348,1261,0.935459940652819,0.06454005934718099,28,99271
108.0,29,9,500.0,TRUE,95705,2587,2251,0.8701198299188249,0.12988017008117514,29,95705
540.0,29,9,500.0,TRUE,78330,2155,2009,0.9322505800464037,0.06774941995359629,29,78330
1347.0,29,9,500.0,TRUE,40156,1348,1260,0.9347181008902077,0.06528189910979232,29,40156
108.0,30,9,500.0,TRUE,21529,2587,2277,0.8801700811751063,0.11982991882489369,30,21529
540.0,30,9,500.0,TRUE,86405,2155,1945,0.9025522041763341,0.09744779582366592,30,86405
1347.0,30,9,500.0,TRUE,75072,1348,1255,0.9310089020771514,0.06899109792284863,30,75072
108.0,31,9,500.0,TRUE,13210,2587,2204,0.85195206803247,0.14804793196752997,31,13210
540.0,31,9,500.0,TRUE,54117,2155,1972,0.9150812064965197,0.0849187935034803,31,54117
1347.0,31,9,500.0,TRUE,23775,1348,1253,0.9295252225519288,0.07047477744807118,31,23775
108.0,32,9,500.0,TRUE,36022,2587,2151,0.8314650173946656,0.1685349826053344,32,36022
540.0,32,9,500.0,TRUE,41803,2155,1979,0.9183294663573086,0.08167053364269139,32,41803
1347.0,32,9,500.0,TRUE,213,1348,1254,0.93026706231454,0.06973293768545996,32,213
108.0,33,9,500.0,TRUE,74477,2587,2264,0.8751449555469656,0.12485504445303441,33,74477
540.0,33,9,500.0,TRUE,14784,2155,1981,0.9192575406032483,0.08074245939675173,33,14784
1347.0,33,9,500.0,TRUE,43594,1348,1251,0.9280415430267063,0.07195845697329373,33,43594
108.0,34,9,500.0,TRUE,79634,2587,2250,0.8697332817935833,0.13026671820641667,34,79634
540.0,34,9,500.0,TRUE,91919,2155,1981,0.9192575406032483,0.08074245939675173,34,91919
1347.0,34,9,500.0,TRUE,32938,1348,1255,0.9310089020771514,0.06899109792284863,34,32938
108.0,35,9,500.0,TRUE,8005,2587,2288,0.8844221105527639,0.11557788944723613,35,8005
540.0,35,9,500.0,TRUE,62491,2155,1972,0.9150812064965197,0.0849187935034803,35,62491
1347.0,35,9,500.0,TRUE,25364,1348,1256,0.9317507418397626,0.06824925816023741,35,25364
108.0,36,9,500.0,TRUE,66259,2587,2271,0.8778507924236567,0.12214920757634329,36,66259
540.0,36,9,500.0,TRUE,54852,2155,1962,0.9104408352668213,0.08955916473317871,36,54852
1347.0,36,9,500.0,TRUE,35009,1348,1252,0.9287833827893175,0.07121661721068251,36,35009
108.0,37,9,500.0,TRUE,66857,2587,2304,0.8906068805566293,0.10939311944337071,37,66857
540.0,37,9,500.0,TRUE,24801,2155,1935,0.8979118329466357,0.10208816705336432,37,24801
1347.0,37,9,500.0,TRUE,54641,1348,1270,0.9421364985163204,0.05786350148367958,37,54641
108.0,38,9,500.0,TRUE,98966,2587,2234,0.8635485117897178,0.1364514882102822,38,98966
540.0,38,9,500.0,TRUE,90845,2155,1993,0.9248259860788863,0.07517401392111367,38,90845
1347.0,38,9,500.0,TRUE,65547,1348,1235,0.9161721068249258,0.08382789317507422,38,65547
108.0,39,9,500.0,TRUE,78019,2587,2278,0.880556629300348,0.11944337069965205,39,78019
540.0,39,9,500.0,TRUE,33792,2155,1975,0.9164733178654292,0.08352668213457082,39,33792
1347.0,39,9,500.0,TRUE,95250,1348,1264,0.9376854599406528,0.06231454005934722,39,95250
108.0,40,9,500.0,TRUE,41689,2587,2236,0.864321608040201,0.13567839195979903,40,41689
540.0,40,9,500.0,TRUE,816,2155,1984,0.9206496519721578,0.07935034802784224,40,816
1347.0,40,9,500.0,TRUE,46278,1348,1241,0.9206231454005934,0.07937685459940658,40,46278
108.0,41,9,500.0,TRUE,1051,2587,2302,0.8898337843061461,0.11016621569385388,41,1051
540.0,41,9,500.0,TRUE,4415,2155,1982,0.9197215777262181,0.0802784222737819,41,4415
1347.0,41,9,500.0,TRUE,62564,1348,1246,0.9243323442136498,0.07566765578635015,41,62564
108.0,42,9,500.0,TRUE,61947,2587,2259,0.8732122149207576,0.12678778507924238,42,61947
540.0,42,9,500.0,TRUE,24504,2155,2000,0.9280742459396751,0.07192575406032486,42,24504
1347.0,42,9,500.0,TRUE,29047,1348,1272,0.9436201780415431,0.05637982195845692,42,29047
108.0,43,9,500.0,TRUE,30430,2587,2281,0.8817162736760726,0.11828372632392736,43,30430
540.0,43,9,500.0,TRUE,41184,2155,1985,0.9211136890951276,0.07888631090487241,43,41184
1347.0,43,9,500.0,TRUE,92949,1348,1245,0.9235905044510386,0.07640949554896137,43,92949
108.0,44,9,500.0,TRUE,68152,2587,2244,0.8674139930421337,0.13258600695786626,44,68152
540.0,44,9,500.0,TRUE,77484,2155,1980,0.9187935034802784,0.08120649651972156,44,77484
1347.0,44,9,500.0,TRUE,14745,1348,1261,0.935459940652819,0.06454005934718099,44,14745
108.0,45,9,500.0,TRUE,41776,2587,2262,0.8743718592964824,0.12562814070351758,45,41776
540.0,45,9,500.0,TRUE,89677,2155,1976,0.9169373549883991,0.08306264501160088,45,89677
1347.0,45,9,500.0,TRUE,41989,1348,1249,0.9265578635014837,0.07344213649851628,45,41989
108.0,46,9,500.0,TRUE,48851,2587,2218,0.8573637417858523,0.14263625821414772,46,48851
540.0,46,9,500.0,TRUE,91813,2155,1959,0.9090487238979118,0.0909512761020882,46,91813
1347.0,46,9,500.0,TRUE,56243,1348,1256,0.9317507418397626,0.06824925816023741,46,56243
108.0,47,9,500.0,TRUE,92615,2587,2278,0.880556629300348,0.11944337069965205,47,92615
540.0,47,9,500.0,TRUE,60521,2155,1981,0.9192575406032483,0.08074245939675173,47,60521
1347.0,47,9,500.0,TRUE,3542,1348,1252,0.9287833827893175,0.07121661721068251,47,3542
108.0,48,9,500.0,TRUE,43819,2587,2206,0.8527251642829532,0.1472748357170468,48,43819
540.0,48,9,500.0,TRUE,10380,2155,1978,0.9178654292343388,0.08213457076566122,48,10380
1347.0,48,9,500.0,TRUE,24345,1348,1267,0.9399109792284867,0.060089020771513346,48,24345
108.0,49,9,500.0,TRUE,6176,2587,2269,0.8770776961731735,0.12292230382682645,49,6176
540.0,49,9,500.0,TRUE,40841,2155,2004,0.9299303944315546,0.07006960556844544,49,40841
1347.0,49,9,500.0,TRUE,54593,1348,1247,0.9250741839762612,0.07492581602373882,49,54593
108.0,50,9,500.0,TRUE,26122,2587,2281,0.8817162736760726,0.11828372632392736,50,26122
540.0,50,9,500.0,TRUE,26204,2155,1980,0.9187935034802784,0.08120649651972156,50,26204
1347.0,50,9,500.0,TRUE,51950,1348,1247,0.9250741839762612,0.07492581602373882,50,51950
108.0,51,9,500.0,TRUE,40096,2587,2283,0.8824893699265559,0.11751063007344409,51,40096
540.0,51,9,500.0,TRUE,86182,2155,1986,0.9215777262180974,0.07842227378190259,51,86182
1347.0,51,9,500.0,TRUE,8932,1348,1253,0.9295252225519288,0.07047477744807118,51,8932
108.0,52,9,500.0,TRUE,41046,2587,2236,0.864321608040201,0.13567839195979903,52,41046
540.0,52,9,500.0,TRUE,28003,2155,1980,0.9187935034802784,0.08120649651972156,52,28003
1347.0,52,9,500.0,TRUE,53461,1348,1259,0.9339762611275965,0.06602373887240354,52,53461
108.0,53,9,500.0,TRUE,90612,2587,2246,0.8681870892926169,0.1318129107073831,53,90612
540.0,53,9,500.0,TRUE,18070,2155,1960,0.9095127610208816,0.09048723897911837,53,18070
1347.0,53,9,500.0,TRUE,14018,1348,1255,0.9310089020771514,0.06899109792284863,53,14018
108.0,54,9,500.0,TRUE,86433,2587,2266,0.8759180517974487,0.12408194820255125,54,86433
540.0,54,9,500.0,TRUE,42673,2155,1973,0.9155452436194895,0.08445475638051048,54,42673
1347.0,54,9,500.0,TRUE,25843,1348,1264,0.9376854599406528,0.06231454005934722,54,25843
108.0,55,9,500.0,TRUE,35441,2587,2278,0.880556629300348,0.11944337069965205,55,35441
540.0,55,9,500.0,TRUE,68644,2155,1976,0.9169373549883991,0.08306264501160088,55,68644
1347.0,55,9,500.0,TRUE,68156,1348,1261,0.935459940652819,0.06454005934718099,55,68156
108.0,56,9,500.0,TRUE,58726,2587,2250,0.8697332817935833,0.13026671820641667,56,58726
540.0,56,9,500.0,TRUE,97340,2155,1961,0.9099767981438515,0.09002320185614854,56,97340
1347.0,56,9,500.0,TRUE,84340,1348,1257,0.9324925816023739,0.06750741839762608,56,84340
108.0,57,9,500.0,TRUE,66915,2587,2275,0.8793969849246231,0.12060301507537685,57,66915
540.0,57,9,500.0,TRUE,56644,2155,1968,0.9132250580046404,0.08677494199535962,57,56644
1347.0,57,9,500.0,TRUE,81075,1348,1254,0.93026706231454,0.06973293768545996,57,81075
108.0,58,9,500.0,TRUE,15947,2587,2254,0.8712794742945497,0.12872052570545034,58,15947
540.0,58,9,500.0,TRUE,9218,2155,1979,0.9183294663573086,0.08167053364269139,58,9218
1347.0,58,9,500.0,TRUE,25629,1348,1252,0.9287833827893175,0.07121661721068251,58,25629
108.0,59,9,500.0,TRUE,28272,2587,2298,0.8882875918051798,0.1117124081948202,59,28272
540.0,59,9,500.0,TRUE,90709,2155,1963,0.9109048723897912,0.08909512761020877,59,90709
1347.0,59,9,500.0,TRUE,64181,1348,1255,0.9310089020771514,0.06899109792284863,59,64181
108.0,60,9,500.0,TRUE,60656,2587,2241,0.8662543486664089,0.13374565133359106,60,60656
540.0,60,9,500.0,TRUE,40974,2155,1980,0.9187935034802784,0.08120649651972156,60,40974
1347.0,60,9,500.0,TRUE,95821,1348,1247,0.9250741839762612,0.07492581602373882,60,95821
108.0,61,9,500.0,TRUE,66360,2587,2294,0.8867413993042134,0.11325860069578664,61,66360
540.0,61,9,500.0,TRUE,87572,2155,1938,0.8993039443155453,0.10069605568445472,61,87572
1347.0,61,9,500.0,TRUE,20333,1348,1259,0.9339762611275965,0.06602373887240354,61,20333
108.0,62,9,500.0,TRUE,32235,2587,2257,0.8724391186702745,0.12756088132972554,62,32235
540.0,62,9,500.0,TRUE,34248,2155,1977,0.917401392111369,0.08259860788863105,62,34248
1347.0,62,9,500.0,TRUE,71688,1348,1263,0.9369436201780416,0.06305637982195844,62,71688
108.0,63,9,500.0,TRUE,75956,2587,2218,0.8573637417858523,0.14263625821414772,63,75956
540.0,63,9,500.0,TRUE,58149,2155,1979,0.9183294663573086,0.08167053364269139,63,58149
1347.0,63,9,500.0,TRUE,80805,1348,1248,0.9258160237388724,0.0741839762611276,63,80805
108.0,64,9,500.0,TRUE,641,2587,2294,0.8867413993042134,0.11325860069578664,64,641
540.0,64,9,500.0,TRUE,53379,2155,1978,0.9178654292343388,0.08213457076566122,64,53379
1347.0,64,9,500.0,TRUE,65378,1348,1259,0.9339762611275965,0.06602373887240354,64,65378
108.0,65,9,500.0,TRUE,78775,2587,2319,0.8964051024352532,0.10359489756474682,65,78775
540.0,65,9,500.0,TRUE,14955,2155,1966,0.9122969837587007,0.08770301624129928,65,14955
1347.0,65,9,500.0,TRUE,74518,1348,1266,0.9391691394658753,0.060830860534124676,65,74518
108.0,66,9,500.0,TRUE,18304,2587,2222,0.8589099342868187,0.14109006571318128,66,18304
540.0,66,9,500.0,TRUE,51934,2155,1960,0.9095127610208816,0.09048723897911837,66,51934
1347.0,66,9,500.0,TRUE,61193,1348,1271,0.9428783382789317,0.05712166172106825,66,61193
108.0,67,9,500.0,TRUE,48380,2587,2266,0.8759180517974487,0.12408194820255125,67,48380
540.0,67,9,500.0,TRUE,31366,2155,1964,0.9113689095127611,0.08863109048723894,67,31366
1347.0,67,9,500.0,TRUE,61514,1348,1234,0.9154302670623146,0.08456973293768544,67,61514
108.0,68,9,500.0,TRUE,12811,2587,2294,0.8867413993042134,0.11325860069578664,68,12811
540.0,68,9,500.0,TRUE,237,2155,1986,0.9215777262180974,0.07842227378190259,68,237
1347.0,68,9,500.0,TRUE,81695,1348,1254,0.93026706231454,0.06973293768545996,68,81695
108.0,69,9,500.0,TRUE,69841,2587,2263,0.874758407421724,0.12524159257827605,69,69841
540.0,69,9,500.0,TRUE,46420,2155,1969,0.9136890951276102,0.0863109048723898,69,46420
1347.0,69,9,500.0,TRUE,49830,1348,1260,0.9347181008902077,0.06528189910979232,69,49830
108.0,70,9,500.0,TRUE,2321,2587,2237,0.8647081561654426,0.1352918438345574,70,2321
540.0,70,9,500.0,TRUE,17562,2155,1986,0.9215777262180974,0.07842227378190259,70,17562
1347.0,70,9,500.0,TRUE,5055,1348,1256,0.9317507418397626,0.06824925816023741,70,5055
108.0,71,9,500.0,TRUE,85175,2587,2277,0.8801700811751063,0.11982991882489369,71,85175
540.0,71,9,500.0,TRUE,42955,2155,1981,0.9192575406032483,0.08074245939675173,71,42955
1347.0,71,9,500.0,TRUE,84786,1348,1268,0.9406528189910979,0.05934718100890213,71,84786
108.0,72,9,500.0,TRUE,11568,2587,2282,0.8821028218013143,0.11789717819868573,72,11568
540.0,72,9,500.0,TRUE,23286,2155,1969,0.9136890951276102,0.0863109048723898,72,23286
1347.0,72,9,500.0,TRUE,59706,1348,1267,0.9399109792284867,0.060089020771513346,72,59706
108.0,73,9,500.0,TRUE,3786,2587,2270,0.8774642442984152,0.12253575570158481,73,3786
540.0,73,9,500.0,TRUE,89661,2155,1975,0.9164733178654292,0.08352668213457082,73,89661
1347.0,73,9,500.0,TRUE,24961,1348,1256,0.9317507418397626,0.06824925816023741,73,24961
108.0,74,9,500.0,TRUE,1902,2587,2304,0.8906068805566293,0.10939311944337071,74,1902
540.0,74,9,500.0,TRUE,67678,2155,1957,0.9081206496519721,0.09187935034802786,74,67678
1347.0,74,9,500.0,TRUE,21428,1348,1247,0.9250741839762612,0.07492581602373882,74,21428
108.0,75,9,500.0,TRUE,26620,2587,2288,0.8844221105527639,0.11557788944723613,75,26620
540.0,75,9,500.0,TRUE,21720,2155,1971,0.9146171693735499,0.08538283062645013,75,21720
1347.0,75,9,500.0,TRUE,13837,1348,1247,0.9250741839762612,0.07492581602373882,75,13837
108.0,76,9,500.0,TRUE,60379,2587,2256,0.8720525705450328,0.12794742945496718,76,60379
540.0,76,9,500.0,TRUE,30441,2155,1994,0.9252900232018562,0.07470997679814384,76,30441
1347.0,76,9,500.0,TRUE,22175,1348,1249,0.9265578635014837,0.07344213649851628,76,22175
108.0,77,9,500.0,TRUE,38353,2587,2307,0.8917665249323541,0.10823347506764591,77,38353
540.0,77,9,500.0,TRUE,39445,2155,1977,0.917401392111369,0.08259860788863105,77,39445
1347.0,77,9,500.0,TRUE,86854,1348,1263,0.9369436201780416,0.06305637982195844,77,86854
108.0,78,9,500.0,TRUE,14185,2587,2272,0.8782373405488983,0.12176265945110165,78,14185
540.0,78,9,500.0,TRUE,74275,2155,1976,0.9169373549883991,0.08306264501160088,78,74275
1347.0,78,9,500.0,TRUE,59007,1348,1271,0.9428783382789317,0.05712166172106825,78,59007
108.0,79,9,500.0,TRUE,37321,2587,2252,0.8705063780440665,0.1294936219559335,79,37321
540.0,79,9,500.0,TRUE,27222,2155,1973,0.9155452436194895,0.08445475638051048,79,27222
1347.0,79,9,500.0,TRUE,74671,1348,1262,0.9362017804154302,0.06379821958456977,79,74671
108.0,80,9,500.0,TRUE,73,2587,2294,0.8867413993042134,0.11325860069578664,80,73
540.0,80,9,500.0,TRUE,62266,2155,1945,0.9025522041763341,0.09744779582366592,80,62266
1347.0,80,9,500.0,TRUE,63265,1348,1254,0.93026706231454,0.06973293768545996,80,63265
108.0,81,9,500.0,TRUE,52629,2587,2260,0.8735987630459993,0.12640123695400074,81,52629
540.0,81,9,500.0,TRUE,75390,2155,1990,0.9234338747099768,0.07656612529002316,81,75390
1347.0,81,9,500.0,TRUE,60895,1348,1262,0.9362017804154302,0.06379821958456977,81,60895
108.0,82,9,500.0,TRUE,45253,2587,2240,0.8658678005411674,0.1341321994588326,82,45253
540.0,82,9,500.0,TRUE,64479,2155,1961,0.9099767981438515,0.09002320185614854,82,64479
1347.0,82,9,500.0,TRUE,68651,1348,1256,0.9317507418397626,0.06824925816023741,82,68651
108.0,83,9,500.0,TRUE,74101,2587,2292,0.8859683030537302,0.1140316969462698,83,74101
540.0,83,9,500.0,TRUE,14472,2155,1975,0.9164733178654292,0.08352668213457082,83,14472
1347.0,83,9,500.0,TRUE,39405,1348,1261,0.935459940652819,0.06454005934718099,83,39405
108.0,84,9,500.0,TRUE,88210,2587,2276,0.8797835330498647,0.12021646695013533,84,88210
540.0,84,9,500.0,TRUE,82404,2155,1988,0.9225058004640371,0.07749419953596293,84,82404
1347.0,84,9,500.0,TRUE,20515,1348,1250,0.9272997032640949,0.07270029673590506,84,20515
108.0,85,9,500.0,TRUE,75437,2587,2310,0.8929261693080789,0.10707383069192111,85,75437
540.0,85,9,500.0,TRUE,35648,2155,1989,0.922969837587007,0.07703016241299299,85,35648
1347.0,85,9,500.0,TRUE,32061,1348,1263,0.9369436201780416,0.06305637982195844,85,32061
108.0,86,9,500.0,TRUE,56727,2587,2315,0.8948589099342869,0.10514109006571315,86,56727
540.0,86,9,500.0,TRUE,35068,2155,1983,0.9201856148491879,0.07981438515081207,86,35068
1347.0,86,9,500.0,TRUE,29473,1348,1253,0.9295252225519288,0.07047477744807118,86,29473
108.0,87,9,500.0,TRUE,70891,2587,2289,0.8848086586780054,0.1151913413219946,87,70891
540.0,87,9,500.0,TRUE,47462,2155,1961,0.9099767981438515,0.09002320185614854,87,47462
1347.0,87,9,500.0,TRUE,87809,1348,1266,0.9391691394658753,0.060830860534124676,87,87809
108.0,88,9,500.0,TRUE,2093,2587,2258,0.872825666795516,0.127174333204484,88,2093
540.0,88,9,500.0,TRUE,89983,2155,1960,0.9095127610208816,0.09048723897911837,88,89983
1347.0,88,9,500.0,TRUE,7268,1348,1252,0.9287833827893175,0.07121661721068251,88,7268
108.0,89,9,500.0,TRUE,37276,2587,2273,0.87862388867414,0.12137611132586001,89,37276
540.0,89,9,500.0,TRUE,21169,2155,1975,0.9164733178654292,0.08352668213457082,89,21169
1347.0,89,9,500.0,TRUE,1562,1348,1257,0.9324925816023739,0.06750741839762608,89,1562
108.0,90,9,500.0,TRUE,84435,2587,2297,0.8879010436799382,0.11209895632006184,90,84435
540.0,90,9,500.0,TRUE,69675,2155,1979,0.9183294663573086,0.08167053364269139,90,69675
1347.0,90,9,500.0,TRUE,3853,1348,1245,0.9235905044510386,0.07640949554896137,90,3853
108.0,91,9,500.0,TRUE,45048,2587,2314,0.8944723618090452,0.10552763819095479,91,45048
540.0,91,9,500.0,TRUE,54856,2155,1950,0.9048723897911833,0.09512761020881666,91,54856
1347.0,91,9,500.0,TRUE,62147,1348,1251,0.9280415430267063,0.07195845697329373,91,62147
108.0,92,9,500.0,TRUE,88791,2587,2224,0.8596830305373019,0.14031696946269812,92,88791
540.0,92,9,500.0,TRUE,77341,2155,1962,0.9104408352668213,0.08955916473317871,92,77341
1347.0,92,9,500.0,TRUE,99289,1348,1250,0.9272997032640949,0.07270029673590506,92,99289
108.0,93,9,500.0,TRUE,21361,2587,2228,0.8612292230382682,0.1387707769617318,93,21361
540.0,93,9,500.0,TRUE,36412,2155,1948,0.9039443155452436,0.09605568445475643,93,36412
