training_size,cost,gamma,seeds,total,correct,testfold_name,accuracy,misclassification
540.0,1.0,0.01,57726,54,49,Fold07,0.9074074074074074,0.09259259259259256
540.0,1.0,0.01,57726,54,49,Fold08,0.9074074074074074,0.09259259259259256
540.0,1.0,0.01,57726,54,49,Fold09,0.9074074074074074,0.09259259259259256
540.0,1.0,0.01,57726,55,48,Fold10,0.8727272727272727,0.12727272727272732
1347.0,1.0,0.01,69197,135,122,Fold01,0.9037037037037037,0.09629629629629632
1347.0,1.0,0.01,69197,135,118,Fold02,0.8740740740740741,0.12592592592592589
1347.0,1.0,0.01,69197,134,125,Fold03,0.9328358208955224,0.06716417910447758
1347.0,1.0,0.01,69197,135,121,Fold04,0.8962962962962963,0.10370370370370374
1347.0,1.0,0.01,69197,135,122,Fold05,0.9037037037037037,0.09629629629629632
1347.0,1.0,0.01,69197,135,121,Fold06,0.8962962962962963,0.10370370370370374
1347.0,1.0,0.01,69197,135,118,Fold07,0.8740740740740741,0.12592592592592589
1347.0,1.0,0.01,69197,134,122,Fold08,0.9104477611940298,0.08955223880597019
1347.0,1.0,0.01,69197,134,121,Fold09,0.9029850746268657,0.09701492537313428
1347.0,1.0,0.01,69197,135,127,Fold10,0.9407407407407408,0.059259259259259234
108.0,5.0,0.01,90793,10,9,Fold01,0.9,0.09999999999999998
108.0,5.0,0.01,90793,11,8,Fold02,0.7272727272727273,0.2727272727272727
108.0,5.0,0.01,90793,12,10,Fold03,0.8333333333333334,0.16666666666666663
108.0,5.0,0.01,90793,11,9,Fold04,0.8181818181818182,0.18181818181818177
108.0,5.0,0.01,90793,11,9,Fold05,0.8181818181818182,0.18181818181818177
108.0,5.0,0.01,90793,10,7,Fold06,0.7,0.30000000000000004
108.0,5.0,0.01,90793,11,9,Fold07,0.8181818181818182,0.18181818181818177
108.0,5.0,0.01,90793,10,6,Fold08,0.6,0.4
108.0,5.0,0.01,90793,11,10,Fold09,0.9090909090909091,0.09090909090909094
108.0,5.0,0.01,90793,11,8,Fold10,0.7272727272727273,0.2727272727272727
540.0,5.0,0.01,83499,54,47,Fold01,0.8703703703703703,0.12962962962962965
540.0,5.0,0.01,83499,53,46,Fold02,0.8679245283018868,0.13207547169811318
540.0,5.0,0.01,83499,55,48,Fold03,0.8727272727272727,0.12727272727272732
540.0,5.0,0.01,83499,54,51,Fold04,0.9444444444444444,0.05555555555555558
540.0,5.0,0.01,83499,54,48,Fold05,0.8888888888888888,0.11111111111111116
540.0,5.0,0.01,83499,54,51,Fold06,0.9444444444444444,0.05555555555555558
540.0,5.0,0.01,83499,54,54,Fold07,1.0,0.0
540.0,5.0,0.01,83499,54,52,Fold08,0.9629629629629629,0.03703703703703709
540.0,5.0,0.01,83499,55,51,Fold09,0.9272727272727272,0.07272727272727275
540.0,5.0,0.01,83499,53,48,Fold10,0.9056603773584906,0.09433962264150941
1347.0,5.0,0.01,51262,135,122,Fold01,0.9037037037037037,0.09629629629629632
1347.0,5.0,0.01,51262,134,123,Fold02,0.917910447761194,0.08208955223880599
1347.0,5.0,0.01,51262,135,121,Fold03,0.8962962962962963,0.10370370370370374
1347.0,5.0,0.01,51262,135,126,Fold04,0.9333333333333333,0.06666666666666665
1347.0,5.0,0.01,51262,134,120,Fold05,0.8955223880597015,0.10447761194029848
1347.0,5.0,0.01,51262,135,126,Fold06,0.9333333333333333,0.06666666666666665
1347.0,5.0,0.01,51262,135,124,Fold07,0.9185185185185185,0.08148148148148149
1347.0,5.0,0.01,51262,135,124,Fold08,0.9185185185185185,0.08148148148148149
1347.0,5.0,0.01,51262,135,126,Fold09,0.9333333333333333,0.06666666666666665
1347.0,5.0,0.01,51262,134,121,Fold10,0.9029850746268657,0.09701492537313428
108.0,10.0,0.01,62443,10,9,Fold01,0.9,0.09999999999999998
108.0,10.0,0.01,62443,11,8,Fold02,0.7272727272727273,0.2727272727272727
108.0,10.0,0.01,62443,11,10,Fold03,0.9090909090909091,0.09090909090909094
108.0,10.0,0.01,62443,11,8,Fold04,0.7272727272727273,0.2727272727272727
108.0,10.0,0.01,62443,11,10,Fold05,0.9090909090909091,0.09090909090909094
108.0,10.0,0.01,62443,12,8,Fold06,0.6666666666666666,0.33333333333333337
108.0,10.0,0.01,62443,11,8,Fold07,0.7272727272727273,0.2727272727272727
108.0,10.0,0.01,62443,11,8,Fold08,0.7272727272727273,0.2727272727272727
108.0,10.0,0.01,62443,10,9,Fold09,0.9,0.09999999999999998
108.0,10.0,0.01,62443,10,7,Fold10,0.7,0.30000000000000004
540.0,10.0,0.01,79245,54,49,Fold01,0.9074074074074074,0.09259259259259256
540.0,10.0,0.01,79245,54,50,Fold02,0.9259259259259259,0.07407407407407407
540.0,10.0,0.01,79245,54,50,Fold03,0.9259259259259259,0.07407407407407407
540.0,10.0,0.01,79245,54,42,Fold04,0.7777777777777778,0.2222222222222222
540.0,10.0,0.01,79245,54,46,Fold05,0.8518518518518519,0.14814814814814814
540.0,10.0,0.01,79245,54,48,Fold06,0.8888888888888888,0.11111111111111116
540.0,10.0,0.01,79245,53,48,Fold07,0.9056603773584906,0.09433962264150941
540.0,10.0,0.01,79245,54,46,Fold08,0.8518518518518519,0.14814814814814814
540.0,10.0,0.01,79245,55,51,Fold09,0.9272727272727272,0.07272727272727275
540.0,10.0,0.01,79245,54,46,Fold10,0.8518518518518519,0.14814814814814814
1347.0,10.0,0.01,94054,135,121,Fold01,0.8962962962962963,0.10370370370370374
1347.0,10.0,0.01,94054,135,127,Fold02,0.9407407407407408,0.059259259259259234
1347.0,10.0,0.01,94054,134,121,Fold03,0.9029850746268657,0.09701492537313428
1347.0,10.0,0.01,94054,134,117,Fold04,0.8731343283582089,0.12686567164179108
1347.0,10.0,0.01,94054,135,122,Fold05,0.9037037037037037,0.09629629629629632
1347.0,10.0,0.01,94054,135,125,Fold06,0.9259259259259259,0.07407407407407407
1347.0,10.0,0.01,94054,135,120,Fold07,0.8888888888888888,0.11111111111111116
1347.0,10.0,0.01,94054,135,122,Fold08,0.9037037037037037,0.09629629629629632
1347.0,10.0,0.01,94054,134,126,Fold09,0.9402985074626866,0.05970149253731338
1347.0,10.0,0.01,94054,135,125,Fold10,0.9259259259259259,0.07407407407407407
108.0,50.0,0.01,4417,11,10,Fold01,0.9090909090909091,0.09090909090909094
108.0,50.0,0.01,4417,11,10,Fold02,0.9090909090909091,0.09090909090909094
108.0,50.0,0.01,4417,11,10,Fold03,0.9090909090909091,0.09090909090909094
108.0,50.0,0.01,4417,10,9,Fold04,0.9,0.09999999999999998
108.0,50.0,0.01,4417,11,11,Fold05,1.0,0.0
108.0,50.0,0.01,4417,11,9,Fold06,0.8181818181818182,0.18181818181818177
108.0,50.0,0.01,4417,10,9,Fold07,0.9,0.09999999999999998
108.0,50.0,0.01,4417,10,10,Fold08,1.0,0.0
108.0,50.0,0.01,4417,12,9,Fold09,0.75,0.25
108.0,50.0,0.01,4417,11,9,Fold10,0.8181818181818182,0.18181818181818177
540.0,50.0,0.01,75086,54,48,Fold01,0.8888888888888888,0.11111111111111116
540.0,50.0,0.01,75086,53,43,Fold02,0.8113207547169812,0.18867924528301883
540.0,50.0,0.01,75086,54,50,Fold03,0.9259259259259259,0.07407407407407407
540.0,50.0,0.01,75086,54,44,Fold04,0.8148148148148148,0.18518518518518523
540.0,50.0,0.01,75086,54,47,Fold05,0.8703703703703703,0.12962962962962965
540.0,50.0,0.01,75086,54,49,Fold06,0.9074074074074074,0.09259259259259256
540.0,50.0,0.01,75086,54,46,Fold07,0.8518518518518519,0.14814814814814814
540.0,50.0,0.01,75086,55,46,Fold08,0.8363636363636363,0.1636363636363637
540.0,50.0,0.01,75086,54,48,Fold09,0.8888888888888888,0.11111111111111116
540.0,50.0,0.01,75086,54,48,Fold10,0.8888888888888888,0.11111111111111116
1347.0,50.0,0.01,68233,135,125,Fold01,0.9259259259259259,0.07407407407407407
1347.0,50.0,0.01,68233,135,118,Fold02,0.8740740740740741,0.12592592592592589
1347.0,50.0,0.01,68233,134,128,Fold03,0.9552238805970149,0.04477611940298509
1347.0,50.0,0.01,68233,135,120,Fold04,0.8888888888888888,0.11111111111111116
1347.0,50.0,0.01,68233,134,120,Fold05,0.8955223880597015,0.10447761194029848
1347.0,50.0,0.01,68233,135,122,Fold06,0.9037037037037037,0.09629629629629632
1347.0,50.0,0.01,68233,135,127,Fold07,0.9407407407407408,0.059259259259259234
1347.0,50.0,0.01,68233,134,119,Fold08,0.8880597014925373,0.11194029850746268
1347.0,50.0,0.01,68233,135,122,Fold09,0.9037037037037037,0.09629629629629632
1347.0,50.0,0.01,68233,135,121,Fold10,0.8962962962962963,0.10370370370370374
108.0,100.0,0.01,62020,12,10,Fold01,0.8333333333333334,0.16666666666666663
108.0,100.0,0.01,62020,10,10,Fold02,1.0,0.0
108.0,100.0,0.01,62020,11,9,Fold03,0.8181818181818182,0.18181818181818177
108.0,100.0,0.01,62020,12,11,Fold04,0.9166666666666666,0.08333333333333337
108.0,100.0,0.01,62020,11,11,Fold05,1.0,0.0
108.0,100.0,0.01,62020,10,6,Fold06,0.6,0.4
108.0,100.0,0.01,62020,10,10,Fold07,1.0,0.0
108.0,100.0,0.01,62020,10,9,Fold08,0.9,0.09999999999999998
108.0,100.0,0.01,62020,11,9,Fold09,0.8181818181818182,0.18181818181818177
108.0,100.0,0.01,62020,11,8,Fold10,0.7272727272727273,0.2727272727272727
540.0,100.0,0.01,99000,54,47,Fold01,0.8703703703703703,0.12962962962962965
540.0,100.0,0.01,99000,53,44,Fold02,0.8301886792452831,0.16981132075471694
540.0,100.0,0.01,99000,55,49,Fold03,0.8909090909090909,0.10909090909090913
540.0,100.0,0.01,99000,54,50,Fold04,0.9259259259259259,0.07407407407407407
540.0,100.0,0.01,99000,54,46,Fold05,0.8518518518518519,0.14814814814814814
540.0,100.0,0.01,99000,54,47,Fold06,0.8703703703703703,0.12962962962962965
540.0,100.0,0.01,99000,53,44,Fold07,0.8301886792452831,0.16981132075471694
540.0,100.0,0.01,99000,54,51,Fold08,0.9444444444444444,0.05555555555555558
540.0,100.0,0.01,99000,55,49,Fold09,0.8909090909090909,0.10909090909090913
540.0,100.0,0.01,99000,54,51,Fold10,0.9444444444444444,0.05555555555555558
1347.0,100.0,0.01,63341,134,120,Fold01,0.8955223880597015,0.10447761194029848
1347.0,100.0,0.01,63341,135,122,Fold02,0.9037037037037037,0.09629629629629632
1347.0,100.0,0.01,63341,134,120,Fold03,0.8955223880597015,0.10447761194029848
1347.0,100.0,0.01,63341,135,123,Fold04,0.9111111111111111,0.0888888888888889
1347.0,100.0,0.01,63341,135,121,Fold05,0.8962962962962963,0.10370370370370374
1347.0,100.0,0.01,63341,135,128,Fold06,0.9481481481481482,0.051851851851851816
1347.0,100.0,0.01,63341,135,120,Fold07,0.8888888888888888,0.11111111111111116
1347.0,100.0,0.01,63341,135,126,Fold08,0.9333333333333333,0.06666666666666665
1347.0,100.0,0.01,63341,135,118,Fold09,0.8740740740740741,0.12592592592592589
1347.0,100.0,0.01,63341,134,114,Fold10,0.8507462686567164,0.14925373134328357
108.0,200.0,0.01,65361,11,9,Fold01,0.8181818181818182,0.18181818181818177
108.0,200.0,0.01,65361,11,8,Fold02,0.7272727272727273,0.2727272727272727
108.0,200.0,0.01,65361,10,9,Fold03,0.9,0.09999999999999998
108.0,200.0,0.01,65361,11,9,Fold04,0.8181818181818182,0.18181818181818177
108.0,200.0,0.01,65361,11,9,Fold05,0.8181818181818182,0.18181818181818177
108.0,200.0,0.01,65361,10,10,Fold06,1.0,0.0
108.0,200.0,0.01,65361,11,9,Fold07,0.8181818181818182,0.18181818181818177
108.0,200.0,0.01,65361,11,10,Fold08,0.9090909090909091,0.09090909090909094
108.0,200.0,0.01,65361,11,9,Fold09,0.8181818181818182,0.18181818181818177
108.0,200.0,0.01,65361,11,9,Fold10,0.8181818181818182,0.18181818181818177
540.0,200.0,0.01,72487,54,48,Fold01,0.8888888888888888,0.11111111111111116
540.0,200.0,0.01,72487,55,52,Fold02,0.9454545454545454,0.054545454545454564
540.0,200.0,0.01,72487,54,46,Fold03,0.8518518518518519,0.14814814814814814
540.0,200.0,0.01,72487,55,44,Fold04,0.8,0.19999999999999996
540.0,200.0,0.01,72487,53,43,Fold05,0.8113207547169812,0.18867924528301883
540.0,200.0,0.01,72487,55,48,Fold06,0.8727272727272727,0.12727272727272732
540.0,200.0,0.01,72487,54,49,Fold07,0.9074074074074074,0.09259259259259256
540.0,200.0,0.01,72487,54,48,Fold08,0.8888888888888888,0.11111111111111116
540.0,200.0,0.01,72487,53,48,Fold09,0.9056603773584906,0.09433962264150941
540.0,200.0,0.01,72487,53,47,Fold10,0.8867924528301887,0.1132075471698113
1347.0,200.0,0.01,58311,136,126,Fold01,0.9264705882352942,0.07352941176470584
1347.0,200.0,0.01,58311,135,122,Fold02,0.9037037037037037,0.09629629629629632
1347.0,200.0,0.01,58311,135,122,Fold03,0.9037037037037037,0.09629629629629632
1347.0,200.0,0.01,58311,134,124,Fold04,0.9253731343283582,0.07462686567164178
1347.0,200.0,0.01,58311,135,121,Fold05,0.8962962962962963,0.10370370370370374
1347.0,200.0,0.01,58311,135,123,Fold06,0.9111111111111111,0.0888888888888889
1347.0,200.0,0.01,58311,135,115,Fold07,0.8518518518518519,0.14814814814814814
1347.0,200.0,0.01,58311,134,125,Fold08,0.9328358208955224,0.06716417910447758
1347.0,200.0,0.01,58311,134,118,Fold09,0.8805970149253731,0.11940298507462688
1347.0,200.0,0.01,58311,134,123,Fold10,0.917910447761194,0.08208955223880599
108.0,500.0,0.01,57322,11,9,Fold01,0.8181818181818182,0.18181818181818177
108.0,500.0,0.01,57322,11,10,Fold02,0.9090909090909091,0.09090909090909094
108.0,500.0,0.01,57322,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,500.0,0.01,57322,11,11,Fold04,1.0,0.0
108.0,500.0,0.01,57322,10,9,Fold05,0.9,0.09999999999999998
108.0,500.0,0.01,57322,11,7,Fold06,0.6363636363636364,0.36363636363636365
108.0,500.0,0.01,57322,11,9,Fold07,0.8181818181818182,0.18181818181818177
108.0,500.0,0.01,57322,11,10,Fold08,0.9090909090909091,0.09090909090909094
108.0,500.0,0.01,57322,10,9,Fold09,0.9,0.09999999999999998
108.0,500.0,0.01,57322,11,10,Fold10,0.9090909090909091,0.09090909090909094
540.0,500.0,0.01,3459,54,47,Fold01,0.8703703703703703,0.12962962962962965
540.0,500.0,0.01,3459,54,48,Fold02,0.8888888888888888,0.11111111111111116
540.0,500.0,0.01,3459,54,49,Fold03,0.9074074074074074,0.09259259259259256
540.0,500.0,0.01,3459,54,50,Fold04,0.9259259259259259,0.07407407407407407
540.0,500.0,0.01,3459,55,48,Fold05,0.8727272727272727,0.12727272727272732
540.0,500.0,0.01,3459,54,47,Fold06,0.8703703703703703,0.12962962962962965
540.0,500.0,0.01,3459,53,43,Fold07,0.8113207547169812,0.18867924528301883
540.0,500.0,0.01,3459,53,46,Fold08,0.8679245283018868,0.13207547169811318
540.0,500.0,0.01,3459,55,48,Fold09,0.8727272727272727,0.12727272727272732
540.0,500.0,0.01,3459,54,49,Fold10,0.9074074074074074,0.09259259259259256
1347.0,500.0,0.01,78420,134,120,Fold01,0.8955223880597015,0.10447761194029848
1347.0,500.0,0.01,78420,135,121,Fold02,0.8962962962962963,0.10370370370370374
1347.0,500.0,0.01,78420,134,118,Fold03,0.8805970149253731,0.11940298507462688
1347.0,500.0,0.01,78420,134,124,Fold04,0.9253731343283582,0.07462686567164178
1347.0,500.0,0.01,78420,135,122,Fold05,0.9037037037037037,0.09629629629629632
1347.0,500.0,0.01,78420,135,126,Fold06,0.9333333333333333,0.06666666666666665
1347.0,500.0,0.01,78420,134,114,Fold07,0.8507462686567164,0.14925373134328357
1347.0,500.0,0.01,78420,136,124,Fold08,0.9117647058823529,0.08823529411764708
1347.0,500.0,0.01,78420,135,118,Fold09,0.8740740740740741,0.12592592592592589
1347.0,500.0,0.01,78420,135,121,Fold10,0.8962962962962963,0.10370370370370374
108.0,0.01,0.03,18031,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,11,6,Fold02,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,11,6,Fold03,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,11,6,Fold04,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,10,6,Fold05,0.6,0.4
108.0,0.01,0.03,18031,10,6,Fold06,0.6,0.4
108.0,0.01,0.03,18031,11,6,Fold07,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,11,6,Fold08,0.5454545454545454,0.4545454545454546
108.0,0.01,0.03,18031,12,7,Fold09,0.5833333333333334,0.41666666666666663
108.0,0.01,0.03,18031,10,6,Fold10,0.6,0.4
540.0,0.01,0.03,16772,54,30,Fold01,0.5555555555555556,0.4444444444444444
540.0,0.01,0.03,16772,54,30,Fold02,0.5555555555555556,0.4444444444444444
540.0,0.01,0.03,16772,54,30,Fold03,0.5555555555555556,0.4444444444444444
540.0,0.01,0.03,16772,54,30,Fold04,0.5555555555555556,0.4444444444444444
540.0,0.01,0.03,16772,54,31,Fold05,0.5740740740740741,0.42592592592592593
540.0,0.01,0.03,16772,53,30,Fold06,0.5660377358490566,0.4339622641509434
540.0,0.01,0.03,16772,55,31,Fold07,0.5636363636363636,0.4363636363636364
540.0,0.01,0.03,16772,54,31,Fold08,0.5740740740740741,0.42592592592592593
540.0,0.01,0.03,16772,54,30,Fold09,0.5555555555555556,0.4444444444444444
540.0,0.01,0.03,16772,54,30,Fold10,0.5555555555555556,0.4444444444444444
1347.0,0.01,0.03,47871,136,75,Fold01,0.5514705882352942,0.44852941176470584
1347.0,0.01,0.03,47871,134,74,Fold02,0.5522388059701493,0.4477611940298507
1347.0,0.01,0.03,47871,136,75,Fold03,0.5514705882352942,0.44852941176470584
1347.0,0.01,0.03,47871,135,74,Fold04,0.5481481481481482,0.45185185185185184
1347.0,0.01,0.03,47871,135,74,Fold05,0.5481481481481482,0.45185185185185184
1347.0,0.01,0.03,47871,134,74,Fold06,0.5522388059701493,0.4477611940298507
1347.0,0.01,0.03,47871,134,74,Fold07,0.5522388059701493,0.4477611940298507
1347.0,0.01,0.03,47871,134,74,Fold08,0.5522388059701493,0.4477611940298507
1347.0,0.01,0.03,47871,134,74,Fold09,0.5522388059701493,0.4477611940298507
1347.0,0.01,0.03,47871,135,75,Fold10,0.5555555555555556,0.4444444444444444
108.0,0.03,0.03,24167,10,5,Fold01,0.5,0.5
108.0,0.03,0.03,24167,10,5,Fold02,0.5,0.5
108.0,0.03,0.03,24167,11,5,Fold03,0.45454545454545453,0.5454545454545454
108.0,0.03,0.03,24167,10,5,Fold04,0.5,0.5
108.0,0.03,0.03,24167,11,6,Fold05,0.5454545454545454,0.4545454545454546
108.0,0.03,0.03,24167,12,6,Fold06,0.5,0.5
108.0,0.03,0.03,24167,11,6,Fold07,0.5454545454545454,0.4545454545454546
108.0,0.03,0.03,24167,11,6,Fold08,0.5454545454545454,0.4545454545454546
108.0,0.03,0.03,24167,10,5,Fold09,0.5,0.5
108.0,0.03,0.03,24167,12,6,Fold10,0.5,0.5
540.0,0.03,0.03,34135,54,29,Fold01,0.5370370370370371,0.4629629629629629
540.0,0.03,0.03,34135,54,30,Fold02,0.5555555555555556,0.4444444444444444
540.0,0.03,0.03,34135,55,30,Fold03,0.5454545454545454,0.4545454545454546
540.0,0.03,0.03,34135,53,29,Fold04,0.5471698113207547,0.4528301886792453
540.0,0.03,0.03,34135,55,30,Fold05,0.5454545454545454,0.4545454545454546
540.0,0.03,0.03,34135,54,31,Fold06,0.5740740740740741,0.42592592592592593
540.0,0.03,0.03,34135,54,30,Fold07,0.5555555555555556,0.4444444444444444
540.0,0.03,0.03,34135,53,29,Fold08,0.5471698113207547,0.4528301886792453
540.0,0.03,0.03,34135,54,29,Fold09,0.5370370370370371,0.4629629629629629
540.0,0.03,0.03,34135,54,30,Fold10,0.5555555555555556,0.4444444444444444
1347.0,0.03,0.03,71470,135,106,Fold01,0.7851851851851852,0.2148148148148148
1347.0,0.03,0.03,71470,134,105,Fold02,0.7835820895522388,0.21641791044776115
1347.0,0.03,0.03,71470,135,114,Fold03,0.8444444444444444,0.15555555555555556
1347.0,0.03,0.03,71470,135,111,Fold04,0.8222222222222222,0.1777777777777778
1347.0,0.03,0.03,71470,134,110,Fold05,0.8208955223880597,0.17910447761194026
1347.0,0.03,0.03,71470,135,110,Fold06,0.8148148148148148,0.18518518518518523
1347.0,0.03,0.03,71470,134,113,Fold07,0.8432835820895522,0.15671641791044777
1347.0,0.03,0.03,71470,136,110,Fold08,0.8088235294117647,0.19117647058823528
1347.0,0.03,0.03,71470,134,108,Fold09,0.8059701492537313,0.19402985074626866
1347.0,0.03,0.03,71470,135,112,Fold10,0.8296296296296296,0.1703703703703704
108.0,0.05,0.03,86766,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.05,0.03,86766,11,6,Fold02,0.5454545454545454,0.4545454545454546
108.0,0.05,0.03,86766,10,5,Fold03,0.5,0.5
108.0,0.05,0.03,86766,11,6,Fold04,0.5454545454545454,0.4545454545454546
108.0,0.05,0.03,86766,11,6,Fold05,0.5454545454545454,0.4545454545454546
108.0,0.05,0.03,86766,11,6,Fold06,0.5454545454545454,0.4545454545454546
108.0,0.05,0.03,86766,12,6,Fold07,0.5,0.5
108.0,0.05,0.03,86766,10,5,Fold08,0.5,0.5
108.0,0.05,0.03,86766,10,5,Fold09,0.5,0.5
108.0,0.05,0.03,86766,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,0.05,0.03,25308,54,33,Fold01,0.6111111111111112,0.38888888888888884
540.0,0.05,0.03,25308,55,36,Fold02,0.6545454545454545,0.34545454545454546
540.0,0.05,0.03,25308,54,36,Fold03,0.6666666666666666,0.33333333333333337
540.0,0.05,0.03,25308,53,32,Fold04,0.6037735849056604,0.39622641509433965
540.0,0.05,0.03,25308,54,37,Fold05,0.6851851851851852,0.31481481481481477
540.0,0.05,0.03,25308,55,36,Fold06,0.6545454545454545,0.34545454545454546
540.0,0.05,0.03,25308,54,36,Fold07,0.6666666666666666,0.33333333333333337
540.0,0.05,0.03,25308,55,38,Fold08,0.6909090909090909,0.3090909090909091
540.0,0.05,0.03,25308,53,33,Fold09,0.6226415094339622,0.37735849056603776
540.0,0.05,0.03,25308,53,36,Fold10,0.6792452830188679,0.3207547169811321
1347.0,0.05,0.03,78969,134,111,Fold01,0.8283582089552238,0.17164179104477617
1347.0,0.05,0.03,78969,135,112,Fold02,0.8296296296296296,0.1703703703703704
1347.0,0.05,0.03,78969,135,112,Fold03,0.8296296296296296,0.1703703703703704
1347.0,0.05,0.03,78969,135,112,Fold04,0.8296296296296296,0.1703703703703704
1347.0,0.05,0.03,78969,135,111,Fold05,0.8222222222222222,0.1777777777777778
1347.0,0.05,0.03,78969,135,110,Fold06,0.8148148148148148,0.18518518518518523
1347.0,0.05,0.03,78969,134,112,Fold07,0.835820895522388,0.16417910447761197
1347.0,0.05,0.03,78969,135,111,Fold08,0.8222222222222222,0.1777777777777778
1347.0,0.05,0.03,78969,135,117,Fold09,0.8666666666666667,0.1333333333333333
1347.0,0.05,0.03,78969,134,113,Fold10,0.8432835820895522,0.15671641791044777
108.0,0.1,0.03,56938,11,7,Fold01,0.6363636363636364,0.36363636363636365
108.0,0.1,0.03,56938,10,6,Fold02,0.6,0.4
108.0,0.1,0.03,56938,12,7,Fold03,0.5833333333333334,0.41666666666666663
108.0,0.1,0.03,56938,10,6,Fold04,0.6,0.4
108.0,0.1,0.03,56938,12,7,Fold05,0.5833333333333334,0.41666666666666663
108.0,0.1,0.03,56938,10,6,Fold06,0.6,0.4
108.0,0.1,0.03,56938,11,7,Fold07,0.6363636363636364,0.36363636363636365
108.0,0.1,0.03,56938,10,6,Fold08,0.6,0.4
108.0,0.1,0.03,56938,12,7,Fold09,0.5833333333333334,0.41666666666666663
108.0,0.1,0.03,56938,10,6,Fold10,0.6,0.4
540.0,0.1,0.03,52850,55,48,Fold01,0.8727272727272727,0.12727272727272732
540.0,0.1,0.03,52850,53,48,Fold02,0.9056603773584906,0.09433962264150941
540.0,0.1,0.03,52850,54,44,Fold03,0.8148148148148148,0.18518518518518523
540.0,0.1,0.03,52850,54,48,Fold04,0.8888888888888888,0.11111111111111116
540.0,0.1,0.03,52850,54,46,Fold05,0.8518518518518519,0.14814814814814814
540.0,0.1,0.03,52850,54,47,Fold06,0.8703703703703703,0.12962962962962965
540.0,0.1,0.03,52850,54,46,Fold07,0.8518518518518519,0.14814814814814814
540.0,0.1,0.03,52850,54,47,Fold08,0.8703703703703703,0.12962962962962965
540.0,0.1,0.03,52850,54,43,Fold09,0.7962962962962963,0.20370370370370372
540.0,0.1,0.03,52850,54,46,Fold10,0.8518518518518519,0.14814814814814814
1347.0,0.1,0.03,78164,134,120,Fold01,0.8955223880597015,0.10447761194029848
1347.0,0.1,0.03,78164,134,111,Fold02,0.8283582089552238,0.17164179104477617
1347.0,0.1,0.03,78164,135,111,Fold03,0.8222222222222222,0.1777777777777778
1347.0,0.1,0.03,78164,135,105,Fold04,0.7777777777777778,0.2222222222222222
1347.0,0.1,0.03,78164,135,118,Fold05,0.8740740740740741,0.12592592592592589
1347.0,0.1,0.03,78164,134,114,Fold06,0.8507462686567164,0.14925373134328357
1347.0,0.1,0.03,78164,136,116,Fold07,0.8529411764705882,0.1470588235294118
1347.0,0.1,0.03,78164,134,112,Fold08,0.835820895522388,0.16417910447761197
1347.0,0.1,0.03,78164,134,114,Fold09,0.8507462686567164,0.14925373134328357
1347.0,0.1,0.03,78164,136,118,Fold10,0.8676470588235294,0.13235294117647056
108.0,0.5,0.03,92355,11,10,Fold01,0.9090909090909091,0.09090909090909094
108.0,0.5,0.03,92355,10,9,Fold02,0.9,0.09999999999999998
108.0,0.5,0.03,92355,11,8,Fold03,0.7272727272727273,0.2727272727272727
108.0,0.5,0.03,92355,11,10,Fold04,0.9090909090909091,0.09090909090909094
108.0,0.5,0.03,92355,11,8,Fold05,0.7272727272727273,0.2727272727272727
108.0,0.5,0.03,92355,11,9,Fold06,0.8181818181818182,0.18181818181818177
108.0,0.5,0.03,92355,11,9,Fold07,0.8181818181818182,0.18181818181818177
108.0,0.5,0.03,92355,11,9,Fold08,0.8181818181818182,0.18181818181818177
108.0,0.5,0.03,92355,11,9,Fold09,0.8181818181818182,0.18181818181818177
108.0,0.5,0.03,92355,10,7,Fold10,0.7,0.30000000000000004
540.0,0.5,0.03,61937,55,48,Fold01,0.8727272727272727,0.12727272727272732
540.0,0.5,0.03,61937,54,51,Fold02,0.9444444444444444,0.05555555555555558
540.0,0.5,0.03,61937,54,48,Fold03,0.8888888888888888,0.11111111111111116
540.0,0.5,0.03,61937,53,46,Fold04,0.8679245283018868,0.13207547169811318
540.0,0.5,0.03,61937,54,45,Fold05,0.8333333333333334,0.16666666666666663
540.0,0.5,0.03,61937,54,50,Fold06,0.9259259259259259,0.07407407407407407
540.0,0.5,0.03,61937,54,45,Fold07,0.8333333333333334,0.16666666666666663
540.0,0.5,0.03,61937,55,45,Fold08,0.8181818181818182,0.18181818181818177
540.0,0.5,0.03,61937,54,48,Fold09,0.8888888888888888,0.11111111111111116
540.0,0.5,0.03,61937,53,46,Fold10,0.8679245283018868,0.13207547169811318
1347.0,0.5,0.03,64343,134,119,Fold01,0.8880597014925373,0.11194029850746268
1347.0,0.5,0.03,64343,135,118,Fold02,0.8740740740740741,0.12592592592592589
1347.0,0.5,0.03,64343,134,117,Fold03,0.8731343283582089,0.12686567164179108
1347.0,0.5,0.03,64343,135,121,Fold04,0.8962962962962963,0.10370370370370374
